open;high;low;close;volume;datetime;gap;timestamp
198.47;198.47;198.47;198.47;216.0;2017-01-03 17:00:00;0.0;1483462800
198.47;198.54;198.42;198.42;19.0;2017-01-03 17:30:00;0.0;1483464600
198.47;198.47;198.47;198.47;1290.0;2017-01-03 18:00:00;0.0;1483466400
198.42;198.42;198.37;198.37;57961.0;2017-01-03 18:30:00;0.0;1483468200
198.37;198.37;198.37;198.37;0.0;2017-01-03 19:00:00;1.0;1483470000
198.45;198.45;198.45;198.45;700.0;2017-01-03 19:30:00;0.0;1483471800
198.42;198.42;198.42;198.42;57886.0;2017-01-03 20:00:00;0.0;1483473600
198.42;198.42;198.42;198.42;0.0;2017-01-03 20:30:00;1.0;1483475400
198.42;198.42;198.42;198.42;0.0;2017-01-03 21:00:00;1.0;1483477200
198.42;198.42;198.42;198.42;0.0;2017-01-03 21:30:00;1.0;1483479000
198.42;198.42;198.42;198.42;0.0;2017-01-03 22:00:00;1.0;1483480800
198.42;198.42;198.42;198.42;0.0;2017-01-03 22:30:00;1.0;1483482600
198.42;198.42;198.42;198.42;0.0;2017-01-03 23:00:00;1.0;1483484400
198.42;198.42;198.42;198.42;0.0;2017-01-03 23:30:00;1.0;1483486200
198.42;198.42;198.42;198.42;0.0;2017-01-04 00:00:00;1.0;1483488000
198.42;198.42;198.42;198.42;0.0;2017-01-04 00:30:00;1.0;1483489800
198.42;198.42;198.42;198.42;0.0;2017-01-04 01:00:00;1.0;1483491600
198.42;198.42;198.42;198.42;0.0;2017-01-04 01:30:00;1.0;1483493400
198.42;198.42;198.42;198.42;0.0;2017-01-04 02:00:00;1.0;1483495200
198.42;198.42;198.42;198.42;0.0;2017-01-04 02:30:00;1.0;1483497000
198.42;198.42;198.42;198.42;0.0;2017-01-04 03:00:00;1.0;1483498800
198.42;198.42;198.42;198.42;0.0;2017-01-04 03:30:00;1.0;1483500600
198.42;198.42;198.42;198.42;0.0;2017-01-04 04:00:00;1.0;1483502400
198.42;198.42;198.42;198.42;0.0;2017-01-04 04:30:00;1.0;1483504200
198.58;198.62;198.58;198.62;55.0;2017-01-04 05:00:00;0.0;1483506000
198.62;198.62;198.62;198.62;0.0;2017-01-04 05:30:00;1.0;1483507800
198.62;198.62;198.62;198.62;0.0;2017-01-04 06:00:00;1.0;1483509600
198.62;198.62;198.62;198.62;0.0;2017-01-04 06:30:00;1.0;1483511400
198.62;198.62;198.62;198.62;0.0;2017-01-04 07:00:00;1.0;1483513200
198.67;198.69;198.67;198.69;450.0;2017-01-04 07:30:00;0.0;1483515000
198.79;198.83;198.75;198.83;615.0;2017-01-04 08:00:00;0.0;1483516800
198.84;198.84;198.8;198.8;1607.0;2017-01-04 08:30:00;0.0;1483518600
198.42;198.8;198.42;198.79;1895.0;2017-01-04 09:00:00;0.0;1483520400
198.76;199.27;198.71;198.93;781993.0;2017-01-04 09:30:00;0.0;1483522200
198.98;199.029;198.6;198.61;347487.0;2017-01-04 10:00:00;0.0;1483524000
198.6;198.9;198.5937;198.86;295852.0;2017-01-04 10:30:00;0.0;1483525800
198.86;198.98;198.84;198.94;245816.0;2017-01-04 11:00:00;0.0;1483527600
198.96;199.105;198.94;199.03;282392.0;2017-01-04 11:30:00;0.0;1483529400
199.04;199.1665;199.02;199.07;468765.0;2017-01-04 12:00:00;0.0;1483531200
199.07;199.13;199.025;199.12;154142.0;2017-01-04 12:30:00;0.0;1483533000
199.115;199.13;199.0242;199.04;161520.0;2017-01-04 13:00:00;0.0;1483534800
199.04;199.09;199.02;199.03;187797.0;2017-01-04 13:30:00;0.0;1483536600
199.03;199.31;199.0095;199.2;425374.0;2017-01-04 14:00:00;0.0;1483538400
199.2034;199.27;199.1;199.18;213483.0;2017-01-04 14:30:00;0.0;1483540200
199.18;199.26;199.13;199.2;389913.0;2017-01-04 15:00:00;0.0;1483542000
199.19;199.36;199.0775;199.2;772669.0;2017-01-04 15:30:00;0.0;1483543800
199.2;199.2;199.03;199.1;279795.0;2017-01-04 16:00:00;0.0;1483545600
199.1;199.1;199.08;199.1;435.0;2017-01-04 16:30:00;0.0;1483547400
199.1;199.1;199.1;199.1;0.0;2017-01-04 17:00:00;1.0;1483549200
199.15;199.15;199.15;199.15;2.0;2017-01-04 17:30:00;0.0;1483551000
199.15;199.15;199.15;199.15;0.0;2017-01-04 18:00:00;1.0;1483552800
199.15;199.2;199.15;199.2;86136.0;2017-01-04 18:30:00;0.0;1483554600
199.15;199.15;199.1;199.1;215.0;2017-01-04 19:00:00;0.0;1483556400
199.09;199.15;199.09;199.15;485.0;2017-01-04 19:30:00;0.0;1483558200
199.15;199.15;199.15;199.15;85536.0;2017-01-04 20:00:00;0.0;1483560000
199.15;199.15;199.15;199.15;0.0;2017-01-04 20:30:00;1.0;1483561800
199.15;199.15;199.15;199.15;0.0;2017-01-04 21:00:00;1.0;1483563600
199.15;199.15;199.15;199.15;0.0;2017-01-04 21:30:00;1.0;1483565400
199.15;199.15;199.15;199.15;0.0;2017-01-04 22:00:00;1.0;1483567200
199.15;199.15;199.15;199.15;0.0;2017-01-04 22:30:00;1.0;1483569000
199.15;199.15;199.15;199.15;0.0;2017-01-04 23:00:00;1.0;1483570800
199.15;199.15;199.15;199.15;0.0;2017-01-04 23:30:00;1.0;1483572600
199.15;199.15;199.15;199.15;0.0;2017-01-05 00:00:00;1.0;1483574400
199.15;199.15;199.15;199.15;0.0;2017-01-05 00:30:00;1.0;1483576200
199.15;199.15;199.15;199.15;0.0;2017-01-05 01:00:00;1.0;1483578000
199.15;199.15;199.15;199.15;0.0;2017-01-05 01:30:00;1.0;1483579800
199.15;199.15;199.15;199.15;0.0;2017-01-05 02:00:00;1.0;1483581600
199.15;199.15;199.15;199.15;0.0;2017-01-05 02:30:00;1.0;1483583400
199.15;199.15;199.15;199.15;0.0;2017-01-05 03:00:00;1.0;1483585200
199.15;199.15;199.15;199.15;0.0;2017-01-05 03:30:00;1.0;1483587000
199.15;199.15;199.15;199.15;0.0;2017-01-05 04:00:00;1.0;1483588800
199.15;199.15;199.15;199.15;0.0;2017-01-05 04:30:00;1.0;1483590600
199.15;199.15;199.15;199.15;0.0;2017-01-05 05:00:00;1.0;1483592400
199.15;199.15;199.15;199.15;0.0;2017-01-05 05:30:00;1.0;1483594200
199.15;199.15;199.15;199.15;0.0;2017-01-05 06:00:00;1.0;1483596000
199.26;199.26;199.26;199.26;4.0;2017-01-05 06:30:00;0.0;1483597800
199.26;199.26;199.26;199.26;0.0;2017-01-05 07:00:00;1.0;1483599600
199.26;199.26;199.26;199.26;0.0;2017-01-05 07:30:00;1.0;1483601400
198.85;199.15;198.85;199.0;4076.0;2017-01-05 08:00:00;0.0;1483603200
198.98;198.98;198.98;198.98;240.0;2017-01-05 08:30:00;0.0;1483605000
198.79;199.15;198.79;199.0;1585.0;2017-01-05 09:00:00;0.0;1483606800
198.95;199.27;198.87;199.19;711392.0;2017-01-05 09:30:00;0.0;1483608600
199.2;199.235;199.01;199.199;256529.0;2017-01-05 10:00:00;0.0;1483610400
199.19;199.21;198.85;198.98;342944.0;2017-01-05 10:30:00;0.0;1483612200
198.97;198.98;198.3;198.436;383815.0;2017-01-05 11:00:00;0.0;1483614000
198.44;198.77;197.895;198.14;340448.0;2017-01-05 11:30:00;0.0;1483615800
198.15;198.3769;198.03;198.35;217895.0;2017-01-05 12:00:00;0.0;1483617600
198.35;198.47;198.1611;198.4;304409.0;2017-01-05 12:30:00;0.0;1483619400
198.4;198.58;198.37;198.46;153748.0;2017-01-05 13:00:00;0.0;1483621200
198.46;198.52;198.398;198.45;152450.0;2017-01-05 13:30:00;0.0;1483623000
198.44;198.74;198.44;198.66;165920.0;2017-01-05 14:00:00;0.0;1483624800
198.66;198.68;198.51;198.55;158864.0;2017-01-05 14:30:00;0.0;1483626600
198.54;198.7675;198.525;198.75;203856.0;2017-01-05 15:00:00;0.0;1483628400
198.74;198.85;198.68;198.77;417028.0;2017-01-05 15:30:00;0.0;1483630200
198.75;198.88;198.73;198.86;119802.0;2017-01-05 16:00:00;0.0;1483632000
198.8;198.87;198.77;198.79;3139.0;2017-01-05 16:30:00;0.0;1483633800
198.9;198.94;198.9;198.9;2115.0;2017-01-05 17:00:00;0.0;1483635600
198.89;198.89;198.8;198.8;151.0;2017-01-05 17:30:00;0.0;1483637400
198.8;198.8;198.8;198.8;34.0;2017-01-05 18:00:00;0.0;1483639200
198.75;198.8;198.75;198.8;35418.0;2017-01-05 18:30:00;0.0;1483641000
198.8;198.8;198.8;198.8;0.0;2017-01-05 19:00:00;1.0;1483642800
198.8;198.8;198.8;198.8;0.0;2017-01-05 19:30:00;1.0;1483644600
198.75;198.75;198.75;198.75;34918.0;2017-01-05 20:00:00;0.0;1483646400
198.75;198.75;198.75;198.75;0.0;2017-01-05 20:30:00;1.0;1483648200
198.75;198.75;198.75;198.75;0.0;2017-01-05 21:00:00;1.0;1483650000
198.75;198.75;198.75;198.75;0.0;2017-01-05 21:30:00;1.0;1483651800
198.75;198.75;198.75;198.75;0.0;2017-01-05 22:00:00;1.0;1483653600
198.75;198.75;198.75;198.75;0.0;2017-01-05 22:30:00;1.0;1483655400
198.75;198.75;198.75;198.75;0.0;2017-01-05 23:00:00;1.0;1483657200
198.75;198.75;198.75;198.75;0.0;2017-01-05 23:30:00;1.0;1483659000
198.75;198.75;198.75;198.75;0.0;2017-01-06 00:00:00;1.0;1483660800
198.75;198.75;198.75;198.75;0.0;2017-01-06 00:30:00;1.0;1483662600
198.75;198.75;198.75;198.75;0.0;2017-01-06 01:00:00;1.0;1483664400
198.75;198.75;198.75;198.75;0.0;2017-01-06 01:30:00;1.0;1483666200
198.75;198.75;198.75;198.75;0.0;2017-01-06 02:00:00;1.0;1483668000
198.75;198.75;198.75;198.75;0.0;2017-01-06 02:30:00;1.0;1483669800
198.75;198.75;198.75;198.75;0.0;2017-01-06 03:00:00;1.0;1483671600
198.75;198.75;198.75;198.75;0.0;2017-01-06 03:30:00;1.0;1483673400
198.75;198.75;198.75;198.75;0.0;2017-01-06 04:00:00;1.0;1483675200
198.75;198.75;198.75;198.75;0.0;2017-01-06 04:30:00;1.0;1483677000
198.75;198.75;198.75;198.75;0.0;2017-01-06 05:00:00;1.0;1483678800
198.75;198.75;198.75;198.75;0.0;2017-01-06 05:30:00;1.0;1483680600
198.75;198.75;198.75;198.75;0.0;2017-01-06 06:00:00;1.0;1483682400
198.75;198.75;198.75;198.75;0.0;2017-01-06 06:30:00;1.0;1483684200
198.75;198.75;198.75;198.75;125.0;2017-01-06 07:00:00;0.0;1483686000
198.67;198.67;198.55;198.56;3116.0;2017-01-06 07:30:00;0.0;1483687800
198.68;198.68;198.51;198.53;4155.0;2017-01-06 08:00:00;0.0;1483689600
198.67;198.94;198.67;198.93;7860.0;2017-01-06 08:30:00;0.0;1483691400
198.85;198.93;198.75;198.8;1107.0;2017-01-06 09:00:00;0.0;1483693200
198.72;198.88;198.17;198.62;474899.0;2017-01-06 09:30:00;0.0;1483695000
198.6199;198.94;198.55;198.86;244516.0;2017-01-06 10:00:00;0.0;1483696800
198.86;199.01;198.56;198.91;245129.0;2017-01-06 10:30:00;0.0;1483698600
198.92;199.315;198.88;199.31;231139.0;2017-01-06 11:00:00;0.0;1483700400
199.32;199.61;199.185;199.45;292929.0;2017-01-06 11:30:00;0.0;1483702200
199.44;199.61;199.38;199.56;261052.0;2017-01-06 12:00:00;0.0;1483704000
199.57;199.83;199.56;199.75;422209.0;2017-01-06 12:30:00;0.0;1483705800
199.75;199.8;199.5237;199.54;297492.0;2017-01-06 13:00:00;0.0;1483707600
199.53;199.8;199.53;199.66;207665.0;2017-01-06 13:30:00;0.0;1483709400
199.67;199.8;199.55;199.61;294599.0;2017-01-06 14:00:00;0.0;1483711200
199.61;199.69;199.55;199.6;153129.0;2017-01-06 14:30:00;0.0;1483713000
199.6;199.74;199.5599;199.58;192507.0;2017-01-06 15:00:00;0.0;1483714800
199.57;199.78;199.46;199.48;603996.0;2017-01-06 15:30:00;0.0;1483716600
199.51;199.63;199.4;199.45;214412.0;2017-01-06 16:00:00;0.0;1483718400
199.52;199.57;199.5;199.5;2550.0;2017-01-06 16:30:00;0.0;1483720200
199.45;199.55;199.45;199.55;2254.0;2017-01-06 17:00:00;0.0;1483722000
199.55;199.55;199.55;199.55;0.0;2017-01-06 17:30:00;1.0;1483723800
199.55;199.55;199.55;199.55;0.0;2017-01-06 18:00:00;1.0;1483725600
199.51;199.51;199.35;199.35;47905.0;2017-01-06 18:30:00;0.0;1483727400
199.35;199.35;199.35;199.35;0.0;2017-01-06 19:00:00;1.0;1483729200
199.45;199.45;199.35;199.4;498.0;2017-01-06 19:30:00;0.0;1483731000
199.51;199.51;199.51;199.51;47505.0;2017-01-06 20:00:00;0.0;1483732800
199.51;199.51;199.51;199.51;0.0;2017-01-06 20:30:00;1.0;1483734600
199.51;199.51;199.51;199.51;0.0;2017-01-06 21:00:00;1.0;1483736400
199.51;199.51;199.51;199.51;0.0;2017-01-06 21:30:00;1.0;1483738200
199.51;199.51;199.51;199.51;0.0;2017-01-06 22:00:00;1.0;1483740000
199.51;199.51;199.51;199.51;0.0;2017-01-06 22:30:00;1.0;1483741800
199.51;199.51;199.51;199.51;0.0;2017-01-06 23:00:00;1.0;1483743600
199.51;199.51;199.51;199.51;0.0;2017-01-06 23:30:00;1.0;1483745400
199.51;199.51;199.51;199.51;0.0;2017-01-09 00:00:00;1.0;1483920000
199.51;199.51;199.51;199.51;0.0;2017-01-09 00:30:00;1.0;1483921800
199.51;199.51;199.51;199.51;0.0;2017-01-09 01:00:00;1.0;1483923600
199.51;199.51;199.51;199.51;0.0;2017-01-09 01:30:00;1.0;1483925400
199.51;199.51;199.51;199.51;0.0;2017-01-09 02:00:00;1.0;1483927200
199.51;199.51;199.51;199.51;0.0;2017-01-09 02:30:00;1.0;1483929000
199.51;199.51;199.51;199.51;0.0;2017-01-09 03:00:00;1.0;1483930800
199.51;199.51;199.51;199.51;0.0;2017-01-09 03:30:00;1.0;1483932600
199.51;199.51;199.51;199.51;0.0;2017-01-09 04:00:00;1.0;1483934400
199.51;199.51;199.51;199.51;0.0;2017-01-09 04:30:00;1.0;1483936200
199.51;199.51;199.51;199.51;0.0;2017-01-09 05:00:00;1.0;1483938000
199.51;199.51;199.51;199.51;0.0;2017-01-09 05:30:00;1.0;1483939800
199.51;199.51;199.51;199.51;0.0;2017-01-09 06:00:00;1.0;1483941600
199.51;199.51;199.51;199.51;0.0;2017-01-09 06:30:00;1.0;1483943400
199.51;199.51;199.51;199.51;0.0;2017-01-09 07:00:00;1.0;1483945200
199.51;199.51;199.51;199.51;0.0;2017-01-09 07:30:00;1.0;1483947000
199.37;199.37;199.2;199.2;960.0;2017-01-09 08:00:00;0.0;1483948800
199.2;199.2;199.08;199.13;10600.0;2017-01-09 08:30:00;0.0;1483950600
199.13;199.51;198.99;199.05;5164.0;2017-01-09 09:00:00;0.0;1483952400
199.06;199.09;198.75;198.94;467253.0;2017-01-09 09:30:00;0.0;1483954200
198.94;199.0;198.8;198.93;157090.0;2017-01-09 10:00:00;0.0;1483956000
198.93;199.21;198.88;199.1966;143734.0;2017-01-09 10:30:00;0.0;1483957800
199.19;199.27;199.1099;199.21;97081.0;2017-01-09 11:00:00;0.0;1483959600
199.22;199.22;199.0;199.043;172820.0;2017-01-09 11:30:00;0.0;1483961400
199.03;199.1099;198.9;199.01;174160.0;2017-01-09 12:00:00;0.0;1483963200
199.0;199.1;198.94;199.055;47229.0;2017-01-09 12:30:00;0.0;1483965000
199.075;199.105;198.88;198.92;96018.0;2017-01-09 13:00:00;0.0;1483966800
198.92;199.0199;198.85;198.9801;118133.0;2017-01-09 13:30:00;0.0;1483968600
199.007;199.015;198.7799;198.875;185983.0;2017-01-09 14:00:00;0.0;1483970400
198.87;198.9;198.78;198.87;140253.0;2017-01-09 14:30:00;0.0;1483972200
198.86;199.03;198.85;198.99;156116.0;2017-01-09 15:00:00;0.0;1483974000
199.0;199.03;198.75;198.77;299909.0;2017-01-09 15:30:00;0.0;1483975800
198.76;198.92;198.69;198.69;101322.0;2017-01-09 16:00:00;0.0;1483977600
198.86;198.9;198.78;198.9;2052.0;2017-01-09 16:30:00;0.0;1483979400
198.72;198.72;198.72;198.72;135.0;2017-01-09 17:00:00;0.0;1483981200
198.72;198.72;198.72;198.72;0.0;2017-01-09 17:30:00;1.0;1483983000
198.69;198.69;198.67;198.67;150.0;2017-01-09 18:00:00;0.0;1483984800
198.76;198.76;198.67;198.67;30936.0;2017-01-09 18:30:00;0.0;1483986600
198.67;198.67;198.67;198.67;0.0;2017-01-09 19:00:00;1.0;1483988400
198.67;198.67;198.65;198.65;1482.0;2017-01-09 19:30:00;0.0;1483990200
198.76;198.76;198.76;198.76;30836.0;2017-01-09 20:00:00;0.0;1483992000
198.76;198.76;198.76;198.76;0.0;2017-01-09 20:30:00;1.0;1483993800
198.76;198.76;198.76;198.76;0.0;2017-01-09 21:00:00;1.0;1483995600
198.76;198.76;198.76;198.76;0.0;2017-01-09 21:30:00;1.0;1483997400
198.76;198.76;198.76;198.76;0.0;2017-01-09 22:00:00;1.0;1483999200
198.76;198.76;198.76;198.76;0.0;2017-01-09 22:30:00;1.0;1484001000
198.76;198.76;198.76;198.76;0.0;2017-01-09 23:00:00;1.0;1484002800
198.76;198.76;198.76;198.76;0.0;2017-01-09 23:30:00;1.0;1484004600
198.76;198.76;198.76;198.76;0.0;2017-01-10 00:00:00;1.0;1484006400
198.76;198.76;198.76;198.76;0.0;2017-01-10 00:30:00;1.0;1484008200
198.76;198.76;198.76;198.76;0.0;2017-01-10 01:00:00;1.0;1484010000
198.76;198.76;198.76;198.76;0.0;2017-01-10 01:30:00;1.0;1484011800
198.76;198.76;198.76;198.76;0.0;2017-01-10 02:00:00;1.0;1484013600
198.76;198.76;198.76;198.76;0.0;2017-01-10 02:30:00;1.0;1484015400
198.76;198.76;198.76;198.76;0.0;2017-01-10 03:00:00;1.0;1484017200
198.76;198.76;198.76;198.76;0.0;2017-01-10 03:30:00;1.0;1484019000
198.76;198.76;198.76;198.76;0.0;2017-01-10 04:00:00;1.0;1484020800
198.76;198.76;198.76;198.76;0.0;2017-01-10 04:30:00;1.0;1484022600
198.76;198.76;198.76;198.76;0.0;2017-01-10 05:00:00;1.0;1484024400
198.76;198.76;198.76;198.76;0.0;2017-01-10 05:30:00;1.0;1484026200
198.76;198.76;198.76;198.76;0.0;2017-01-10 06:00:00;1.0;1484028000
198.76;198.76;198.76;198.76;0.0;2017-01-10 06:30:00;1.0;1484029800
198.76;198.76;198.76;198.76;0.0;2017-01-10 07:00:00;1.0;1484031600
198.76;198.76;198.76;198.76;0.0;2017-01-10 07:30:00;1.0;1484033400
198.76;198.76;198.75;198.75;103.0;2017-01-10 08:00:00;0.0;1484035200
198.75;198.75;198.75;198.75;0.0;2017-01-10 08:30:00;1.0;1484037000
198.66;198.76;198.66;198.69;2720.0;2017-01-10 09:00:00;0.0;1484038800
198.72;198.8;198.21;198.44;460095.0;2017-01-10 09:30:00;0.0;1484040600
198.45;198.66;198.39;198.62;187640.0;2017-01-10 10:00:00;0.0;1484042400
198.64;198.96;198.64;198.87;153967.0;2017-01-10 10:30:00;0.0;1484044200
198.88;199.309;198.88;199.14;247752.0;2017-01-10 11:00:00;0.0;1484046000
199.15;199.25;199.09;199.16;133158.0;2017-01-10 11:30:00;0.0;1484047800
199.1799;199.405;199.16;199.34;169687.0;2017-01-10 12:00:00;0.0;1484049600
199.33;199.365;199.11;199.16;141631.0;2017-01-10 12:30:00;0.0;1484051400
199.16;199.2;199.075;199.075;85859.0;2017-01-10 13:00:00;0.0;1484053200
199.08;199.08;198.56;198.56;163981.0;2017-01-10 13:30:00;0.0;1484055000
198.56;198.61;198.3;198.47;249431.0;2017-01-10 14:00:00;0.0;1484056800
198.47;198.69;198.47;198.6;123042.0;2017-01-10 14:30:00;0.0;1484058600
198.6;198.74;198.57;198.64;116691.0;2017-01-10 15:00:00;0.0;1484060400
198.63;198.85;198.36;198.42;746231.0;2017-01-10 15:30:00;0.0;1484062200
198.4;199.23;198.38;199.23;74350.0;2017-01-10 16:00:00;0.0;1484064000
198.42;198.5;198.42;198.5;359.0;2017-01-10 16:30:00;0.0;1484065800
198.58;198.62;198.42;198.42;39.0;2017-01-10 17:00:00;0.0;1484067600
198.62;198.62;198.42;198.42;505.0;2017-01-10 17:30:00;0.0;1484069400
198.42;198.48;198.42;198.48;2032.0;2017-01-10 18:00:00;0.0;1484071200
198.4;198.48;198.4;198.48;26724.0;2017-01-10 18:30:00;0.0;1484073000
198.54;198.54;198.46;198.52;152.0;2017-01-10 19:00:00;0.0;1484074800
198.55;198.59;198.55;198.59;445.0;2017-01-10 19:30:00;0.0;1484076600
198.4;198.4;198.4;198.4;21724.0;2017-01-10 20:00:00;0.0;1484078400
198.4;198.4;198.4;198.4;0.0;2017-01-10 20:30:00;1.0;1484080200
198.4;198.4;198.4;198.4;0.0;2017-01-10 21:00:00;1.0;1484082000
198.4;198.4;198.4;198.4;0.0;2017-01-10 21:30:00;1.0;1484083800
198.4;198.4;198.4;198.4;0.0;2017-01-10 22:00:00;1.0;1484085600
198.4;198.4;198.4;198.4;0.0;2017-01-10 22:30:00;1.0;1484087400
198.4;198.4;198.4;198.4;0.0;2017-01-10 23:00:00;1.0;1484089200
198.4;198.4;198.4;198.4;0.0;2017-01-10 23:30:00;1.0;1484091000
198.4;198.4;198.4;198.4;0.0;2017-01-11 00:00:00;1.0;1484092800
198.4;198.4;198.4;198.4;0.0;2017-01-11 00:30:00;1.0;1484094600
198.4;198.4;198.4;198.4;0.0;2017-01-11 01:00:00;1.0;1484096400
198.4;198.4;198.4;198.4;0.0;2017-01-11 01:30:00;1.0;1484098200
198.4;198.4;198.4;198.4;0.0;2017-01-11 02:00:00;1.0;1484100000
198.4;198.4;198.4;198.4;0.0;2017-01-11 02:30:00;1.0;1484101800
198.4;198.4;198.4;198.4;0.0;2017-01-11 03:00:00;1.0;1484103600
198.4;198.4;198.4;198.4;0.0;2017-01-11 03:30:00;1.0;1484105400
198.4;198.4;198.4;198.4;0.0;2017-01-11 04:00:00;1.0;1484107200
198.4;198.4;198.4;198.4;0.0;2017-01-11 04:30:00;1.0;1484109000
198.4;198.4;198.4;198.4;0.0;2017-01-11 05:00:00;1.0;1484110800
198.59;198.59;198.59;198.59;20.0;2017-01-11 05:30:00;0.0;1484112600
198.59;198.59;198.59;198.59;0.0;2017-01-11 06:00:00;1.0;1484114400
198.6;198.6;198.6;198.6;98.0;2017-01-11 06:30:00;0.0;1484116200
198.45;198.45;198.45;198.45;50.0;2017-01-11 07:00:00;0.0;1484118000
198.4;198.4;198.4;198.4;100.0;2017-01-11 07:30:00;0.0;1484119800
198.39;198.43;198.33;198.33;1792.0;2017-01-11 08:00:00;0.0;1484121600
198.4;198.47;198.4;198.44;751.0;2017-01-11 08:30:00;0.0;1484123400
198.5;198.67;198.5;198.6;9495.0;2017-01-11 09:00:00;0.0;1484125200
198.6;199.09;198.52;199.09;662293.0;2017-01-11 09:30:00;0.0;1484127000
199.09;199.18;198.9;199.12;514065.0;2017-01-11 10:00:00;0.0;1484128800
199.13;199.47;199.05;199.21;350490.0;2017-01-11 10:30:00;0.0;1484130600
199.2237;199.57;198.77;198.8;378892.0;2017-01-11 11:00:00;0.0;1484132400
198.81;199.16;198.14;199.11;824115.0;2017-01-11 11:30:00;0.0;1484134200
199.12;199.28;198.6;198.95;594925.0;2017-01-11 12:00:00;0.0;1484136000
198.94;199.02;198.37;198.6772;451083.0;2017-01-11 12:30:00;0.0;1484137800
198.67;198.75;198.15;198.23;225483.0;2017-01-11 13:00:00;0.0;1484139600
198.23;198.95;198.18;198.83;270926.0;2017-01-11 13:30:00;0.0;1484141400
198.86;199.03;198.77;198.935;117027.0;2017-01-11 14:00:00;0.0;1484143200
198.935;199.15;198.92;198.99;130861.0;2017-01-11 14:30:00;0.0;1484145000
198.99;199.15;198.97;199.07;147380.0;2017-01-11 15:00:00;0.0;1484146800
199.07;199.35;199.05;199.34;505327.0;2017-01-11 15:30:00;0.0;1484148600
199.33;199.39;199.3;199.36;97991.0;2017-01-11 16:00:00;0.0;1484150400
199.36;199.38;199.36;199.38;5424.0;2017-01-11 16:30:00;0.0;1484152200
199.33;199.33;199.33;199.33;50.0;2017-01-11 17:00:00;0.0;1484154000
199.25;199.25;199.25;199.25;500.0;2017-01-11 17:30:00;0.0;1484155800
199.23;199.23;199.23;199.23;40.0;2017-01-11 18:00:00;0.0;1484157600
199.33;199.33;199.33;199.33;29527.0;2017-01-11 18:30:00;0.0;1484159400
199.24;199.3;199.24;199.24;1100.0;2017-01-11 19:00:00;0.0;1484161200
199.17;199.17;199.17;199.17;100.0;2017-01-11 19:30:00;0.0;1484163000
199.33;199.33;199.33;199.33;29527.0;2017-01-11 20:00:00;0.0;1484164800
199.33;199.33;199.33;199.33;0.0;2017-01-11 20:30:00;1.0;1484166600
199.33;199.33;199.33;199.33;0.0;2017-01-11 21:00:00;1.0;1484168400
199.33;199.33;199.33;199.33;0.0;2017-01-11 21:30:00;1.0;1484170200
199.33;199.33;199.33;199.33;0.0;2017-01-11 22:00:00;1.0;1484172000
199.33;199.33;199.33;199.33;0.0;2017-01-11 22:30:00;1.0;1484173800
199.33;199.33;199.33;199.33;0.0;2017-01-11 23:00:00;1.0;1484175600
199.33;199.33;199.33;199.33;0.0;2017-01-11 23:30:00;1.0;1484177400
