datetime;close;high;low;open
2018-08-21 13:00:00;216.93;216.98;216.84;216.84
2018-08-21 13:10:00;216.9565;216.97;216.72;216.92
2018-08-21 13:20:00;216.915;217.19;216.91;216.95
2018-08-21 13:30:00;216.79;216.95;216.62;216.92
2018-08-21 13:40:00;216.49;216.875;216.49;216.83
2018-08-21 13:50:00;216.5083;216.73;216.455;216.4827
2018-08-21 14:00:00;216.4303;216.5352;216.2901;216.51
2018-08-21 14:10:00;216.285;216.43900000000002;216.25;216.43900000000002
2018-08-21 14:20:00;216.3936;216.48;216.22;216.315
2018-08-21 14:30:00;216.1601;216.37;216.05;216.37
2018-08-21 14:40:00;215.73;216.245;215.71;216.16
2018-08-21 14:50:00;215.553;215.795;215.275;215.74
2018-08-21 15:00:00;215.55;215.71;215.43;215.53
2018-08-21 15:10:00;215.3;215.65;215.23;215.58
2018-08-21 15:20:00;215.15;215.435;215.1;215.27
2018-08-21 15:30:00;215.31;215.43;215.08;215.15
2018-08-21 15:40:00;214.82;215.325;214.8199;215.32
2018-08-21 15:50:00;215.04;215.4;214.6499;214.81
2018-08-22 09:30:00;215.35;215.66;214.15;214.24
2018-08-22 09:40:00;214.74;215.36;214.571;215.36
2018-08-22 09:50:00;214.265;214.84;214.201;214.72
2018-08-22 10:00:00;214.1366;214.585;213.84;214.27
2018-08-22 10:10:00;214.9;214.975;214.09;214.17
2018-08-22 10:20:00;214.51;215.11;214.46;214.9
2018-08-22 10:30:00;214.94;214.9609;214.46;214.53
2018-08-22 10:40:00;215.4;215.455;214.95;214.99
2018-08-22 10:50:00;215.24;215.449;215.1;215.44
2018-08-22 11:00:00;215.71;215.9792;215.22;215.24
2018-08-22 11:10:00;216.0488;216.1428;215.63;215.7
2018-08-22 11:20:00;216.297;216.34;215.93;216.01
2018-08-22 11:30:00;215.98;216.35;215.7131;216.2801
2018-08-22 11:40:00;215.93;216.2435;215.93;216.0
2018-08-22 11:50:00;216.12;216.12;215.78;215.91
2018-08-22 12:00:00;215.9678;216.17;215.8651;216.12
2018-08-22 12:10:00;215.7781;216.025;215.67;216.0
2018-08-22 12:20:00;215.5574;215.81;215.55;215.78
2018-08-22 12:30:00;215.41;215.67;215.3;215.57
2018-08-22 12:40:00;215.34;215.54;215.315;215.38
2018-08-22 12:50:00;215.36;215.4;215.14;215.34
2018-08-22 13:00:00;215.16;215.33;215.04;215.33
2018-08-22 13:10:00;215.33;215.36;215.1401;215.16
2018-08-22 13:20:00;215.47;215.565;215.34;215.34
2018-08-22 13:30:00;215.465;215.67;215.435;215.47
2018-08-22 13:40:00;215.42;215.52900000000002;215.14;215.475
2018-08-22 13:50:00;215.4;215.45;215.2;215.4285
2018-08-22 14:00:00;215.47;215.78;215.31;215.35
2018-08-22 14:10:00;215.14;215.57;215.02;215.48
2018-08-22 14:20:00;215.04;215.26;214.57;215.14
2018-08-22 14:30:00;214.8502;215.07;214.83;215.02
2018-08-22 14:40:00;215.22;215.28;214.83;214.855
2018-08-22 14:50:00;215.53;215.53;215.21;215.23
2018-08-22 15:00:00;215.545;215.625;215.4;215.55
2018-08-22 15:10:00;215.375;215.55;215.24;215.55
2018-08-22 15:20:00;215.25;215.38;215.21;215.37
2018-08-22 15:30:00;215.55;215.61;215.23;215.27
2018-08-22 15:40:00;215.32;215.56;215.29;215.51
2018-08-22 15:50:00;215.06;215.37;215.0;215.29
2018-08-23 09:30:00;216.0755;216.2;214.63;214.739
2018-08-23 09:40:00;216.36;216.37;215.91;216.05
2018-08-23 09:50:00;216.72;217.0493;216.17;216.4
2018-08-23 10:00:00;216.2569;216.81;216.2569;216.77
2018-08-23 10:10:00;216.6;216.77;216.2658;216.27
2018-08-23 10:20:00;216.832;216.96;216.66;216.66
2018-08-23 10:30:00;216.38;216.85;216.25;216.85
2018-08-23 10:40:00;216.15;216.41;216.0999;216.41
2018-08-23 10:50:00;215.95;216.15;215.94;216.15
2018-08-23 11:00:00;215.845;216.06;215.63;215.9515
2018-08-23 11:10:00;215.23;215.92;215.23;215.825
2018-08-23 11:20:00;215.39;215.61;215.14;215.2772
2018-08-23 11:30:00;215.28;215.48;215.14;215.42
2018-08-23 11:40:00;215.51;215.609;215.18;215.2602
2018-08-23 11:50:00;215.3983;215.77;215.3983;215.52
2018-08-23 12:00:00;215.7227;215.8;215.3897;215.45
2018-08-23 12:10:00;216.22;216.24;215.62;215.74
2018-08-23 12:20:00;216.35;216.42;216.12;216.2466
2018-08-23 12:30:00;216.23;216.36;216.2;216.33
2018-08-23 12:40:00;216.09;216.45;216.05;216.2222
2018-08-23 12:50:00;216.03;216.22;215.95;216.075
2018-08-23 13:00:00;215.98;216.06;215.855;216.0411
2018-08-23 13:10:00;216.1802;216.2;215.86;215.97
2018-08-23 13:20:00;216.22;216.25;216.11;216.19
2018-08-23 13:30:00;216.02;216.1733;215.89;216.1733
2018-08-23 13:40:00;215.975;216.11;215.91;216.02
2018-08-23 13:50:00;215.9499;216.03;215.8801;216.0
2018-08-23 14:00:00;216.34;216.5;215.96;215.96
2018-08-23 14:10:00;216.3465;216.4468;216.27;216.3333
2018-08-23 14:20:00;216.54;216.685;216.35;216.35
2018-08-23 14:30:00;216.42;216.56;216.36;216.53
2018-08-23 14:40:00;216.54;216.6;216.37;216.41
2018-08-23 14:50:00;216.5;216.51;216.33;216.51
2018-08-23 15:00:00;216.4599;216.5499;216.4;216.49
2018-08-23 15:10:00;216.35;216.52;216.35;216.4568
2018-08-23 15:20:00;216.387;216.44;216.24;216.34099999999998
2018-08-23 15:30:00;216.02;216.46;216.02;216.4
2018-08-23 15:40:00;215.62;216.05;215.554;216.01
2018-08-23 15:50:00;215.58;215.59;215.16;215.58
2018-08-24 09:30:00;216.8141;216.88;216.28;216.5
2018-08-24 09:40:00;216.0501;216.83;215.89;216.82
2018-08-24 09:50:00;215.91;216.2;215.821;216.04
2018-08-24 10:00:00;215.4737;216.3;215.47;215.9
2018-08-24 10:10:00;215.59;215.71;215.12;215.46
2018-08-24 10:20:00;215.9;215.99;215.5;215.6
2018-08-24 10:30:00;216.0305;216.13;215.72;215.9
2018-08-24 10:40:00;216.21;216.26;215.96;216.06
2018-08-24 10:50:00;215.84;216.2199;215.7699;216.2199
2018-08-24 11:00:00;215.58;215.86;215.42;215.86
2018-08-24 11:10:00;215.98;216.01;215.56;215.56
2018-08-24 11:20:00;215.89700000000002;215.99;215.731;215.99
2018-08-24 11:30:00;216.0913;216.31900000000002;215.915;215.915
2018-08-24 11:40:00;216.17;216.21;215.94;216.12
2018-08-24 11:50:00;216.09;216.215;215.91;216.16
2018-08-24 12:00:00;216.15;216.1588;216.0099;216.11
2018-08-24 12:10:00;216.07;216.18;215.98;216.1498
2018-08-24 12:20:00;216.07;216.09900000000002;215.93;216.09900000000002
2018-08-24 12:30:00;216.011;216.09;215.9799;216.07
2018-08-24 12:40:00;216.0;216.13099999999997;215.96;216.0
2018-08-24 12:50:00;216.05;216.06;215.98;216.01
2018-08-24 13:00:00;215.91;216.09;215.9099;216.04
2018-08-24 13:10:00;216.08;216.11;215.78;215.915
2018-08-24 13:20:00;216.08;216.15;215.99;216.04
2018-08-24 13:30:00;216.1137;216.14;215.92;216.08
