datetime;close;high;low;open
2018-08-02 11:25:00;206.43;206.76;206.46;206.69
2018-08-02 11:30:00;206.78;206.91;206.415;206.42
2018-08-02 11:35:00;206.94;206.99;206.76;206.77
2018-08-02 11:40:00;206.77;206.99;206.66;206.93
2018-08-02 11:45:00;206.27;207.04;206.29;206.785
2018-08-02 11:50:00;206.07;206.4;205.89;206.29
2018-08-02 11:55:00;206.64;206.6;206.04;206.11
2018-08-02 12:00:00;206.22;206.7;206.12;206.68
2018-08-02 12:05:00;206.75;206.75;206.23;206.285
2018-08-02 12:10:00;206.96;206.94;206.74;206.745
2018-08-02 12:15:00;206.93;206.99;206.83;206.965
2018-08-02 12:20:00;206.44;206.965;206.44;206.94
2018-08-02 12:25:00;206.48;206.63;206.13;206.46
2018-08-02 12:30:00;206.87;206.86;206.455;206.48
2018-08-02 12:35:00;206.67;206.89;206.54;206.87
2018-08-02 12:40:00;206.76;206.915;206.665;206.665
2018-08-02 12:45:00;206.49;206.805;206.47;206.765
2018-08-02 12:50:00;206.38;206.495;206.34;206.46
2018-08-02 12:55:00;206.42;206.51;206.325;206.36
2018-08-02 13:00:00;206.74;206.74;206.42;206.43
2018-08-02 13:05:00;206.855;206.905;206.55;206.735
2018-08-02 13:10:00;206.69;207.25;206.63;206.855
2018-08-02 13:15:00;206.81;206.95;206.49;206.74
2018-08-02 13:20:00;206.84;206.95;206.65;206.82
2018-08-02 13:25:00;206.78;206.94;206.78;206.9
2018-08-02 13:30:00;207.205;207.205;206.77;206.805
2018-08-02 13:35:00;207.085;207.44;206.97;207.2
2018-08-02 13:40:00;207.38;207.33;207.09;207.09
2018-08-02 13:45:00;207.7;207.75;207.375;207.38
2018-08-02 13:50:00;207.79;207.83;207.6;207.7
2018-08-02 13:55:00;207.91;207.97;207.79;207.8
2018-08-02 14:00:00;208.15;208.17;207.85;207.91
2018-08-02 14:05:00;208.18;208.3;207.89;208.13
2018-08-02 14:10:00;208.295;208.365;208.04;208.21
2018-08-02 14:15:00;207.965;208.3;207.84;208.3
2018-08-02 14:20:00;207.74;208.12;207.7;207.97
2018-08-02 14:25:00;207.75;207.83;207.67;207.775
2018-08-02 14:30:00;207.89;207.97;207.73;207.73
2018-08-02 14:35:00;207.96;208.045;207.89;207.91
2018-08-02 14:40:00;207.94;208.27;207.94;207.95
2018-08-02 14:45:00;207.89;208.0;207.8;207.94
2018-08-02 14:50:00;207.78;207.955;207.61;207.885
2018-08-02 14:55:00;207.75;207.84;207.66;207.78
2018-08-02 15:00:00;207.75;207.78;207.53;207.74
2018-08-02 15:05:00;207.84;207.99;207.73;207.74
2018-08-02 15:10:00;207.74;207.825;207.64;207.825
2018-08-02 15:15:00;207.72;207.8;207.595;207.77
2018-08-02 15:20:00;207.695;207.72;207.55;207.7
2018-08-02 15:25:00;207.56;207.7;207.54;207.69
2018-08-02 15:30:00;207.39;207.625;207.37;207.56
2018-08-02 15:35:00;207.51;207.615;207.37;207.37
2018-08-02 15:40:00;207.57;207.7;207.505;207.505
2018-08-02 15:45:00;207.895;207.9;207.56;207.56
2018-08-02 15:50:00;207.73;207.915;207.62;207.915
2018-08-02 15:55:00;207.54;207.77;207.45;207.73
2018-08-02 16:00:00;207.39;207.39;207.39;207.39
2018-08-02 16:05:00;207.39;207.39;207.39;207.39
2018-08-02 16:10:00;207.39;207.39;207.39;207.39
2018-08-02 16:15:00;207.39;207.39;207.39;207.39
2018-08-02 16:20:00;207.39;207.39;207.39;207.39
2018-08-02 16:25:00;207.39;207.39;207.39;207.39
2018-08-02 16:30:00;207.39;207.39;207.39;207.39
2018-08-02 16:35:00;207.39;207.39;207.39;207.39
2018-08-02 16:40:00;207.39;207.39;207.39;207.39
2018-08-02 16:45:00;207.39;207.39;207.39;207.39
2018-08-03 09:30:00;207.39;207.39;207.39;207.39
2018-08-03 09:35:00;207.39;207.39;207.39;207.39
2018-08-03 09:40:00;207.39;207.39;207.39;207.39
2018-08-03 09:45:00;207.39;207.39;207.39;207.39
2018-08-03 09:50:00;207.39;207.39;207.39;207.39
2018-08-03 09:55:00;207.39;207.39;207.39;207.39
2018-08-03 10:00:00;206.87;207.39;206.69;207.39
2018-08-03 10:05:00;207.05;206.92;206.73;206.865
2018-08-03 10:10:00;206.71;207.24;206.69;207.04
2018-08-03 10:15:00;206.64;206.87;206.62;206.755
2018-08-03 10:20:00;206.78;207.0;206.63;206.65
2018-08-03 10:25:00;207.19;207.375;206.7;206.77
2018-08-03 10:30:00;207.06;207.2;206.895;207.2
2018-08-03 10:35:00;207.01;207.11;206.79;207.08
2018-08-03 10:40:00;207.22;207.54;207.03;207.03
2018-08-03 10:45:00;207.22;207.22;206.985;207.19
2018-08-03 10:50:00;206.79;207.235;206.79;207.22
2018-08-03 10:55:00;206.62;206.91;206.56;206.77
2018-08-03 11:00:00;206.64;206.72;206.51;206.665
2018-08-03 11:05:00;206.94;206.94;206.68;206.68
2018-08-03 11:10:00;207.22;207.18;206.92;207.005
2018-08-03 11:15:00;207.14;207.41;207.11;207.24
2018-08-03 11:20:00;207.305;207.37;207.12;207.12
2018-08-03 11:25:00;207.28;207.35;207.19;207.275
2018-08-03 11:30:00;207.18;207.29;207.05;207.29
2018-08-03 11:35:00;206.96;207.21;206.95;207.21
2018-08-03 11:40:00;207.21;207.29;206.92;206.94
2018-08-03 11:45:00;207.28;207.33;207.18;207.24
2018-08-03 11:50:00;207.27;207.3;207.18;207.26
2018-08-03 11:55:00;207.04;207.28;207.0;207.28
2018-08-03 12:00:00;207.11;207.16;207.03;207.035
2018-08-03 12:05:00;207.15;207.25;207.05;207.12
2018-08-03 12:10:00;207.38;207.4;207.14;207.14
2018-08-03 12:15:00;207.77;207.95;207.4;207.4
2018-08-03 12:20:00;208.11;208.11;207.74;207.79
2018-08-03 12:25:00;208.03;208.13;207.86;208.09
2018-08-03 12:30:00;208.26;208.2;208.06;208.06
2018-08-03 12:35:00;208.43;208.44;208.18;208.29
2018-08-03 12:40:00;208.485;208.5;208.205;208.41
2018-08-03 12:45:00;208.41;208.68;208.34;208.49
2018-08-03 12:50:00;208.25;208.39;208.19;208.37
2018-08-03 12:55:00;208.43;208.44;208.15;208.24
2018-08-03 13:00:00;208.6;208.6;208.43;208.51
2018-08-03 13:05:00;208.585;208.65;208.495;208.59
2018-08-03 13:10:00;208.47;208.67;208.45;208.55
2018-08-03 13:15:00;208.61;208.61;208.53;208.55
2018-08-03 13:20:00;208.26;208.61;208.23;208.61
2018-08-03 13:25:00;208.17;208.27;208.1;208.21
2018-08-03 13:30:00;207.86;208.23;207.8;208.18
2018-08-03 13:35:00;208.23;208.2;207.88;207.88
2018-08-03 13:40:00;208.28;208.28;208.17;208.22
2018-08-03 13:45:00;208.12;208.26;208.1;208.25
2018-08-03 13:50:00;208.29;208.29;208.125;208.13
2018-08-03 13:55:00;208.23;208.32;208.195;208.27
2018-08-03 14:00:00;208.15;208.23;208.15;208.16
2018-08-03 14:05:00;208.11;208.195;208.11;208.15
2018-08-03 14:10:00;207.98;208.18;207.98;208.17
2018-08-03 14:15:00;207.78;207.97;207.74;207.96
2018-08-03 14:20:00;207.63;207.84;207.61;207.8
2018-08-03 14:25:00;207.76;207.795;207.64;207.675
2018-08-03 14:30:00;207.65;207.82;207.65;207.765
2018-08-03 14:35:00;207.565;207.65;207.55;207.65
2018-08-03 14:40:00;207.49;207.555;207.44;207.555
2018-08-03 14:45:00;207.44;207.51;207.35;207.495
2018-08-03 14:50:00;207.355;207.515;207.35;207.43
2018-08-03 14:55:00;207.48;207.52;207.36;207.39
2018-08-03 15:00:00;207.64;207.65;207.445;207.49
2018-08-03 15:05:00;207.61;207.665;207.59;207.64
2018-08-03 15:10:00;207.74;207.78;207.6;207.6
2018-08-03 15:15:00;207.81;207.82;207.71;207.76
2018-08-03 15:20:00;207.88;207.94;207.81;207.81
2018-08-03 15:25:00;207.58;207.87;207.54;207.86
2018-08-03 15:30:00;207.64;207.62;207.53;207.59
2018-08-03 15:35:00;207.56;207.72;207.56;207.66
2018-08-03 15:40:00;207.69;207.695;207.55;207.6
2018-08-03 15:45:00;207.65;207.71;207.63;207.67
2018-08-03 15:50:00;207.73;207.83;207.68;207.83
2018-08-03 15:55:00;207.96;207.97;207.71;207.725
2018-08-09 09:30:00;208.11;208.49;207.25;207.25
2018-08-09 09:35:00;208.31;208.52;208.0;208.11
2018-08-09 09:40:00;208.525;208.66;208.355;208.375
2018-08-09 09:45:00;208.3;208.635;208.33;208.47
2018-08-09 09:50:00;208.56;208.7;208.33;208.335
2018-08-09 09:55:00;208.53;208.66;208.53;208.53
2018-08-09 10:00:00;208.88;208.93;208.53;208.53
2018-08-09 10:05:00;209.29;209.29;208.915;208.93
2018-08-09 10:10:00;209.27;209.47;209.23;209.32
2018-08-09 10:15:00;209.15;209.42;209.165;209.265
2018-08-09 10:20:00;209.3;209.315;209.1;209.13
2018-08-09 10:25:00;209.52;209.57;209.39;209.395
2018-08-09 10:30:00;209.27;209.595;209.23;209.48
2018-08-09 10:35:00;209.28;209.365;209.195;209.275
2018-08-09 10:40:00;209.32;209.33;209.18;209.25
2018-08-09 10:45:00;209.25;209.38;209.26;209.27
2018-08-09 10:50:00;208.86;209.23;208.78;209.23
2018-08-09 10:55:00;208.835;208.87;208.75;208.86
2018-08-09 11:00:00;208.93;209.21;208.875;208.875
2018-08-09 11:05:00;208.41;208.97;208.4;208.96
2018-08-09 11:10:00;208.4;208.58;208.28;208.48
2018-08-09 11:15:00;208.45;208.575;208.37;208.37
2018-08-09 11:20:00;208.4;208.455;208.24;208.455
2018-08-09 11:25:00;208.96;208.96;208.41;208.47
2018-08-09 11:30:00;209.03;209.05;208.92;208.95
2018-08-09 11:35:00;209.07;209.1;209.05;209.08
2018-08-09 11:40:00;209.23;209.28;209.06;209.06
2018-08-09 11:45:00;208.83;209.235;208.77;209.235
2018-08-09 11:50:00;208.88;208.98;208.7;208.77
2018-08-09 11:55:00;208.94;208.97;208.82;208.87
2018-08-09 12:00:00;209.12;209.22;208.92;208.955
2018-08-09 12:05:00;209.17;209.195;209.065;209.085
2018-08-09 12:10:00;209.31;209.35;209.17;209.175
2018-08-09 12:15:00;209.32;209.38;209.23;209.335
2018-08-09 12:20:00;209.34;209.35;209.25;209.33
2018-08-09 12:25:00;209.22;209.35;209.2;209.345
2018-08-09 12:30:00;209.25;209.25;209.08;209.22
2018-08-09 12:35:00;209.29;209.31;209.235;209.24
2018-08-09 12:40:00;209.29;209.29;209.13;209.29
2018-08-09 12:45:00;209.34;209.37;209.28;209.29
2018-08-09 12:50:00;209.44;209.54;209.36;209.36
2018-08-09 12:55:00;209.55;209.555;209.41;209.435
2018-08-09 13:00:00;209.5;209.56;209.465;209.56
2018-08-09 13:05:00;209.505;209.54;209.45;209.5
2018-08-09 13:10:00;209.575;209.625;209.49;209.505
2018-08-09 13:15:00;209.67;209.71;209.58;209.6
2018-08-09 13:20:00;209.57;209.745;209.61;209.685
2018-08-09 13:25:00;209.425;209.59;209.36;209.59
2018-08-09 13:30:00;209.51;209.6;209.445;209.45
2018-08-09 13:35:00;209.475;209.525;209.4;209.515
2018-08-09 13:40:00;209.59;209.55;209.46;209.465
2018-08-09 13:45:00;209.51;209.61;209.44;209.59
2018-08-09 13:50:00;209.44;209.535;209.41;209.535
2018-08-09 13:55:00;209.49;209.565;209.45;209.45
2018-08-09 14:00:00;209.57;209.615;209.45;209.5
2018-08-09 14:05:00;209.58;209.585;209.49;209.57
2018-08-09 14:10:00;209.65;209.69;209.58;209.58
2018-08-09 14:15:00;209.51;209.65;209.44;209.65
2018-08-09 14:20:00;209.6;209.61;209.535;209.535
2018-08-09 14:25:00;209.64;209.63;209.57;209.605
2018-08-09 14:30:00;209.68;209.77;209.64;209.645
2018-08-09 14:35:00;209.56;209.72;209.56;209.685
2018-08-09 14:40:00;209.61;209.665;209.545;209.585
2018-08-09 14:45:00;209.67;209.705;209.6;209.6
2018-08-09 14:50:00;209.67;209.69;209.59;209.62
2018-08-09 14:55:00;209.42;209.67;209.44;209.67
2018-08-09 15:00:00;209.515;209.54;209.415;209.415
2018-08-09 15:05:00;209.46;209.54;209.48;209.495
2018-08-09 15:10:00;209.57;209.64;209.455;209.455
2018-08-09 15:15:00;209.66;209.665;209.59;209.6
2018-08-09 15:20:00;209.61;209.68;209.575;209.675
2018-08-09 15:25:00;209.58;209.65;209.57;209.6
2018-08-09 15:30:00;209.35;209.625;209.35;209.565
2018-08-09 15:35:00;209.6;209.595;209.34;209.36
2018-08-09 15:40:00;209.59;209.64;209.55;209.59
2018-08-09 15:45:00;209.26;209.59;209.23;209.59
2018-08-09 15:50:00;208.96;209.23;208.83;209.23
2018-08-09 15:55:00;209.04;209.0;208.86;208.965
2018-08-09 16:00:00;208.88;208.88;208.88;208.88
2018-08-10 09:30:00;208.22;208.48;207.19;207.36
2018-08-10 09:35:00;208.17;209.05;207.31;208.22
2018-08-10 09:40:00;208.95;209.1;208.06;208.16
2018-08-10 09:45:00;208.63;209.01;208.33700000000002;208.95
2018-08-10 09:50:00;208.472;209.02;208.35;208.64
2018-08-10 09:55:00;208.05;208.601;208.03;208.48
2018-08-10 10:00:00;208.111;208.19;207.31;208.05
2018-08-10 10:05:00;208.07;208.2;207.92;208.11
2018-08-10 10:10:00;208.27;208.3;208.03099999999998;208.07
2018-08-10 10:15:00;208.66;208.9;208.192;208.26
2018-08-10 10:20:00;208.65;208.77;208.51;208.68
2018-08-10 10:25:00;208.49200000000002;208.65;208.38;208.65
2018-08-10 10:30:00;208.82;208.94;208.48;208.52
2018-08-10 10:35:00;208.66;208.99;208.6;208.83
2018-08-10 10:40:00;208.2;208.798;208.19;208.65900000000002
2018-08-10 10:45:00;208.27;208.27;207.94;208.2
2018-08-10 10:50:00;208.32;208.32;208.02;208.268
2018-08-10 10:55:00;207.99;208.4;207.88;208.32
2018-08-10 11:00:00;208.24;208.26;207.85;207.98
2018-08-10 11:05:00;207.95;208.27;207.93;208.25
2018-08-10 11:10:00;208.14;208.14;207.86;207.95
2018-08-10 11:15:00;208.08;208.24;208.04;208.13
2018-08-10 11:20:00;208.435;208.47;208.04;208.1
2018-08-10 11:25:00;208.293;208.47;208.24200000000002;208.44
2018-08-10 11:30:00;208.39;208.5;208.27;208.29
2018-08-10 11:35:00;208.25;208.43;208.22;208.39
2018-08-10 11:40:00;208.08;208.33;208.05;208.253
2018-08-10 11:45:00;208.17;208.22;208.05;208.075
2018-08-10 11:50:00;208.01;208.17;207.97;208.17
2018-08-10 11:55:00;207.975;208.085;207.865;208.0
2018-08-10 12:00:00;208.0;208.04;207.8;207.97
2018-08-10 12:05:00;207.922;208.22;207.81;208.005
2018-08-10 12:10:00;208.0;208.02;207.86;207.93
2018-08-10 12:15:00;208.1;208.11;207.98;208.0
2018-08-10 12:20:00;208.041;208.17;207.99;208.1
2018-08-10 12:25:00;208.078;208.11;207.94;208.04
2018-08-10 12:30:00;208.11;208.16;208.06;208.08
2018-08-10 12:35:00;208.0;208.11;207.93099999999998;208.11
2018-08-10 12:40:00;207.91;208.047;207.9;208.0
2018-08-10 12:45:00;207.86;207.95;207.845;207.916
2018-08-10 12:50:00;207.83;207.93099999999998;207.75;207.86
2018-08-10 12:55:00;207.89;207.905;207.79;207.834
2018-08-10 13:00:00;207.87;207.94;207.85;207.9
2018-08-10 13:05:00;207.865;207.892;207.81;207.87
2018-08-10 13:10:00;207.84;207.91;207.83;207.865
2018-08-10 13:15:00;207.61;207.865;207.6;207.84
2018-08-10 13:20:00;207.58;207.7;207.55;207.601
2018-08-10 13:25:00;207.62599999999998;207.67;207.53;207.58
2018-08-10 13:30:00;207.56;207.65;207.51;207.625
2018-08-10 13:35:00;207.40900000000002;207.57;207.37;207.55
2018-08-10 13:40:00;207.2;207.985;207.2;207.41
2018-08-10 13:45:00;207.0;207.687;206.89;207.2
2018-08-10 13:50:00;206.854;207.11;206.81;207.0
2018-08-10 13:55:00;206.93;206.96;206.67;206.855
2018-08-10 14:00:00;206.975;207.105;206.87;206.93
2018-08-10 14:05:00;207.08;207.18400000000003;206.82;206.97400000000002
2018-08-10 14:10:00;207.17;207.29;207.08;207.08
2018-08-10 14:15:00;207.08;207.18;207.0;207.16
2018-08-10 14:20:00;206.8;207.13;206.76;207.09
2018-08-10 14:25:00;206.753;206.96;206.68;206.79
2018-08-10 14:30:00;206.96;207.02;206.76;206.76
2018-08-10 14:35:00;207.17;207.19;206.9;206.955
2018-08-10 14:40:00;207.23;207.26;206.99400000000003;207.175
2018-08-10 14:45:00;207.238;207.33;207.14;207.235
2018-08-10 14:50:00;207.31;207.354;207.201;207.24
2018-08-10 14:55:00;207.21599999999998;207.35;207.21599999999998;207.31
2018-08-10 15:00:00;207.28;207.31;207.09;207.22
2018-08-10 15:05:00;207.23;207.28900000000002;207.04;207.28599999999997
2018-08-10 15:10:00;207.235;207.32;207.15;207.225
2018-08-10 15:15:00;207.54;207.55;207.205;207.23
2018-08-10 15:20:00;207.76;207.85;207.52;207.55
2018-08-10 15:25:00;207.835;207.94;207.74;207.77
2018-08-10 15:30:00;207.83;207.89;207.69;207.84
2018-08-10 15:35:00;207.828;207.86;207.72;207.83
2018-08-10 15:40:00;207.63;207.83;207.17;207.824
2018-08-10 15:45:00;207.69;207.7;207.53;207.63
2018-08-10 15:50:00;207.63;207.71;207.48;207.69
2018-08-10 15:55:00;207.55;207.81;207.53;207.63
2018-08-16 09:30:00;210.24;210.24;210.24;210.24
2018-08-16 09:35:00;210.24;210.24;210.24;210.24
2018-08-16 09:40:00;210.24;210.24;210.24;210.24
2018-08-16 09:45:00;212.15099999999998;212.25;212.15099999999998;212.25
2018-08-16 09:50:00;211.79;212.15099999999998;211.79;212.15099999999998
2018-08-16 09:55:00;211.78;211.78;211.78;211.78
2018-08-16 10:00:00;211.78;211.78;211.78;211.78
2018-08-16 10:05:00;212.12;212.12;212.12;212.12
2018-08-16 10:10:00;212.39;212.39;212.12;212.12
2018-08-16 10:15:00;212.364;212.364;212.364;212.364
2018-08-16 10:20:00;212.595;212.595;212.364;212.364
2018-08-16 10:25:00;212.85;212.85;212.595;212.595
2018-08-16 10:30:00;213.19799999999998;213.19799999999998;212.85;212.85
2018-08-16 10:35:00;212.97;213.19799999999998;212.97;213.19799999999998
2018-08-16 10:40:00;212.97;212.97;212.97;212.97
2018-08-16 10:45:00;212.87;212.97;212.87;212.97
2018-08-16 10:50:00;212.87;212.87;212.87;212.87
2018-08-16 10:55:00;212.785;212.87;212.785;212.87
2018-08-16 11:00:00;212.785;212.785;212.785;212.785
2018-08-16 11:05:00;213.16;213.16;212.785;212.785
2018-08-16 11:10:00;213.16;213.16;213.16;213.16
2018-08-16 11:15:00;213.465;213.465;213.16;213.16
2018-08-16 11:20:00;213.465;213.465;213.465;213.465
2018-08-16 11:25:00;213.273;213.465;213.273;213.465
2018-08-16 11:30:00;213.273;213.273;213.273;213.273
2018-08-16 11:35:00;213.3;213.3;213.273;213.273
2018-08-16 11:40:00;213.3;213.3;213.3;213.3
2018-08-16 11:45:00;213.26;213.3;213.26;213.3
2018-08-16 11:50:00;213.26;213.26;213.26;213.26
2018-08-16 11:55:00;213.13299999999998;213.26;213.13299999999998;213.26
2018-08-16 12:00:00;213.13299999999998;213.13299999999998;213.13299999999998;213.13299999999998
2018-08-16 12:05:00;213.34;213.34;213.13299999999998;213.13299999999998
2018-08-16 12:10:00;213.34;213.34;213.34;213.34
2018-08-16 12:15:00;213.57;213.57;213.34;213.34
2018-08-16 12:20:00;213.57;213.57;213.57;213.57
2018-08-16 12:25:00;213.43;213.57;213.43;213.57
2018-08-16 12:30:00;213.43;213.43;213.43;213.43
2018-08-16 12:35:00;213.17;213.43;213.17;213.43
2018-08-16 12:40:00;213.17;213.17;213.17;213.17
2018-08-16 12:45:00;212.985;213.17;212.985;213.17
2018-08-16 12:50:00;212.985;212.985;212.985;212.985
2018-08-16 12:55:00;213.28;213.28;212.985;212.985
2018-08-16 13:00:00;213.28;213.28;213.28;213.28
2018-08-16 13:05:00;213.36;213.36;213.28;213.28
2018-08-16 13:10:00;213.36;213.36;213.36;213.36
2018-08-16 13:15:00;213.16;213.36;213.16;213.36
2018-08-16 13:20:00;213.16;213.16;213.16;213.16
2018-08-16 13:25:00;213.37;213.37;213.16;213.16
2018-08-16 13:30:00;213.37;213.37;213.37;213.37
2018-08-16 13:35:00;213.41;213.41;213.37;213.37
2018-08-16 13:40:00;213.41;213.41;213.41;213.41
2018-08-16 13:45:00;213.335;213.41;213.335;213.41
2018-08-16 13:50:00;213.335;213.335;213.335;213.335
2018-08-16 13:55:00;213.3;213.335;213.3;213.335
2018-08-16 14:00:00;213.3;213.3;213.3;213.3
2018-08-16 14:05:00;213.63;213.63;213.3;213.3
2018-08-16 14:10:00;213.63;213.63;213.63;213.63
2018-08-16 14:15:00;213.65;213.65;213.63;213.63
2018-08-16 14:20:00;213.65;213.65;213.65;213.65
2018-08-16 14:25:00;213.515;213.65;213.515;213.65
2018-08-16 14:30:00;213.515;213.515;213.515;213.515
2018-08-16 14:35:00;213.32;213.515;213.32;213.515
2018-08-16 14:40:00;213.32;213.32;213.32;213.32
2018-08-16 14:45:00;213.45;213.45;213.32;213.32
2018-08-16 14:50:00;213.45;213.45;213.45;213.45
2018-08-16 14:55:00;213.54;213.54;213.45;213.45
