datetime;close;high;low;open
2018-08-17 15:30:00;217.61;217.94;217.08;217.105
2018-08-20 09:30:00;217.45;219.17;217.1438;218.0688
2018-08-20 10:00:00;216.53;218.011;216.44;217.42
2018-08-20 10:30:00;215.85;216.72;215.74;216.5101
2018-08-20 11:00:00;215.49;215.9169;215.11;215.83
2018-08-20 11:30:00;215.3;215.84;215.25;215.5
2018-08-20 12:00:00;215.86;215.91;215.12;215.3031
2018-08-20 12:30:00;216.1997;216.2;215.64;215.8639
2018-08-20 13:00:00;216.3122;216.79;216.09400000000002;216.21
2018-08-20 13:30:00;216.33;216.68;216.1901;216.2815
2018-08-20 14:00:00;216.1146;216.41;215.88;216.29
2018-08-20 14:30:00;215.62;216.12;215.25;216.11
2018-08-20 15:00:00;215.437;215.7101;215.36;215.61
2018-08-20 15:30:00;215.4656;215.735;215.22;215.4
2018-08-21 09:30:00;215.53;216.8;215.39;216.675
2018-08-21 10:00:00;214.89;215.68;214.04;215.56
2018-08-21 10:30:00;214.7;215.36;214.5897;214.8846
2018-08-21 11:00:00;215.5985;215.8;214.56;214.71
2018-08-21 11:30:00;216.43;216.57;215.55;215.59
2018-08-21 12:00:00;216.52;216.83;216.13;216.45
2018-08-21 12:30:00;216.82;217.0;216.39;216.54
2018-08-21 13:00:00;216.915;217.19;216.72;216.84
2018-08-21 13:30:00;216.5083;216.95;216.455;216.92
2018-08-21 14:00:00;216.3936;216.5352;216.22;216.51
2018-08-21 14:30:00;215.553;216.37;215.275;216.37
2018-08-21 15:00:00;215.15;215.71;215.1;215.53
2018-08-21 15:30:00;215.04;215.43;214.6499;215.15
2018-08-22 09:30:00;214.265;215.66;214.15;214.24
2018-08-22 10:00:00;214.51;215.11;213.84;214.27
2018-08-22 10:30:00;215.24;215.455;214.46;214.53
2018-08-22 11:00:00;216.297;216.34;215.22;215.24
2018-08-22 11:30:00;216.12;216.35;215.7131;216.2801
2018-08-22 12:00:00;215.5574;216.17;215.55;216.12
2018-08-22 12:30:00;215.36;215.67;215.14;215.57
2018-08-22 13:00:00;215.47;215.565;215.04;215.33
2018-08-22 13:30:00;215.4;215.67;215.14;215.47
2018-08-22 14:00:00;215.04;215.78;214.57;215.35
2018-08-22 14:30:00;215.53;215.53;214.83;215.02
2018-08-22 15:00:00;215.25;215.625;215.21;215.55
2018-08-22 15:30:00;215.06;215.61;215.0;215.27
2018-08-23 09:30:00;216.72;217.0493;214.63;214.739
2018-08-23 10:00:00;216.832;216.96;216.2569;216.77
2018-08-23 10:30:00;215.95;216.85;215.94;216.85
2018-08-23 11:00:00;215.39;216.06;215.14;215.9515
2018-08-23 11:30:00;215.3983;215.77;215.14;215.42
2018-08-23 12:00:00;216.35;216.42;215.3897;215.45
2018-08-23 12:30:00;216.03;216.45;215.95;216.33
2018-08-23 13:00:00;216.22;216.25;215.855;216.0411
2018-08-23 13:30:00;215.9499;216.1733;215.8801;216.1733
2018-08-23 14:00:00;216.54;216.685;215.96;215.96
2018-08-23 14:30:00;216.5;216.6;216.33;216.53
2018-08-23 15:00:00;216.387;216.5499;216.24;216.49
2018-08-23 15:30:00;215.58;216.46;215.16;216.4
2018-08-24 09:30:00;215.91;216.88;215.821;216.5
2018-08-24 10:00:00;215.9;216.3;215.12;215.9
2018-08-24 10:30:00;215.84;216.26;215.72;215.9
2018-08-24 11:00:00;215.89700000000002;216.01;215.42;215.86
2018-08-24 11:30:00;216.09;216.31900000000002;215.91;215.915
2018-08-24 12:00:00;216.07;216.18;215.93;216.11
2018-08-24 12:30:00;216.05;216.13099999999997;215.96;216.07
2018-08-24 13:00:00;216.08;216.15;215.78;216.04
2018-08-24 13:30:00;216.14;216.19;215.92;216.08
2018-08-24 14:00:00;216.48;216.5;216.06;216.1456
2018-08-24 14:30:00;216.11;216.4831;216.11;216.48
2018-08-24 15:00:00;216.21;216.33;216.01;216.11
2018-08-24 15:30:00;216.17;216.52;215.96;216.19
2018-08-27 09:30:00;216.99;217.71;216.34;217.13
2018-08-27 10:00:00;217.715;217.75;216.72;217.01
2018-08-27 10:30:00;217.92;217.92;217.44;217.7069
2018-08-27 11:00:00;218.1101;218.3;217.8;217.92
2018-08-27 11:30:00;218.555;218.73;217.76;218.05
2018-08-27 12:00:00;218.4601;218.64;218.36;218.54
2018-08-27 12:30:00;218.29;218.48;217.97099999999998;218.48
2018-08-27 13:00:00;218.1;218.31;218.0201;218.295
2018-08-27 13:30:00;218.22;218.375;218.07;218.08
2018-08-27 14:00:00;218.31;218.35;218.11;218.21
2018-08-27 14:30:00;218.3;218.42;218.14;218.31
2018-08-27 15:00:00;218.125;218.31;217.73;218.31
2018-08-27 15:30:00;217.95;218.11;217.56;218.1
2018-08-28 09:30:00;219.44;219.88;218.95;219.09
2018-08-28 10:00:00;219.51;219.8384;219.34;219.48
2018-08-28 10:30:00;219.725;219.77;219.41;219.5
2018-08-28 11:00:00;219.44;219.7468;219.41;219.7468
2018-08-28 11:30:00;219.22;219.59;219.08;219.49
2018-08-28 12:00:00;219.57;219.69;219.1039;219.2261
2018-08-28 12:30:00;219.7842;219.81;219.4701;219.6086
2018-08-28 13:00:00;220.015;220.39;219.54;219.7898
2018-08-28 13:30:00;220.27;220.53;219.87;220.0225
2018-08-28 14:00:00;220.19;220.42;220.15;220.27
2018-08-28 14:30:00;220.1701;220.31;220.03;220.19
2018-08-28 15:00:00;219.9575;220.2351;219.735;220.17
2018-08-28 15:30:00;219.71;220.18;219.18;219.95
2018-08-29 09:30:00;220.4;220.895;219.44;220.21
2018-08-29 10:00:00;220.745;220.745;220.21;220.44
2018-08-29 10:30:00;221.39;221.48;220.62;220.71
2018-08-29 11:00:00;221.97;221.97;221.1588;221.36
2018-08-29 11:30:00;222.15;222.24;221.63;221.96
2018-08-29 12:00:00;222.07;222.21;221.94;222.18
2018-08-29 12:30:00;221.77;222.09;221.61;222.07
2018-08-29 13:00:00;221.97;222.06;221.61;221.76
2018-08-29 13:30:00;222.09;222.18;221.93;221.96
2018-08-29 14:00:00;222.45;222.53;222.07;222.09
2018-08-29 14:30:00;222.75;222.8;222.4;222.4425
2018-08-29 15:00:00;223.025;223.11;222.735;222.75
2018-08-29 15:30:00;223.01;223.49;222.78;223.02
2018-08-30 09:30:00;222.66;224.52;222.5535;223.3
2018-08-30 10:00:00;222.93;223.553;222.41;222.66
2018-08-30 10:30:00;223.4275;223.89;222.68;222.96
2018-08-30 11:00:00;223.85;224.475;223.326;223.43
2018-08-30 11:30:00;224.4663;224.63;223.88;223.88
2018-08-30 12:00:00;225.43599999999998;225.49;224.28;224.49
2018-08-30 12:30:00;226.34;226.61;225.38;225.44
2018-08-30 13:00:00;227.68;227.87;226.29;226.3145
2018-08-30 13:30:00;227.7637;228.0;227.26;227.68
2018-08-30 14:00:00;226.1;228.25;225.65200000000002;227.7732
2018-08-30 14:30:00;225.1201;226.83;225.11;226.08
2018-08-30 15:00:00;225.36;225.41;223.83;225.11
2018-08-30 15:30:00;225.0;225.49;224.62;225.36
2018-08-31 09:30:00;227.84;228.28;226.23;226.53
2018-08-31 10:00:00;227.63;228.87;227.36;227.83
2018-08-31 10:30:00;228.04;228.37;227.29;227.69
2018-08-31 11:00:00;227.38;228.57;227.36;228.07
2018-08-31 11:30:00;227.05;227.59;226.62;227.38
2018-08-31 12:00:00;227.8002;227.96;226.87;227.0565
2018-08-31 12:30:00;228.45;228.4658;227.459;227.79
2018-08-31 13:00:00;227.81;228.64;227.78;228.4415
2018-08-31 13:30:00;227.8644;228.1;227.5;227.8
2018-08-31 14:00:00;227.5311;227.91;227.03900000000002;227.8798
2018-08-31 14:30:00;227.5002;227.74;227.37;227.53
2018-08-31 15:00:00;227.299;227.92;227.16;227.5121
2018-08-31 15:30:00;227.52;228.0;227.3;227.3
