datetime;close;high;low;open
2018-08-10 13:00:00;207.84;207.94;207.81;207.9
2018-08-10 13:15:00;207.62599999999998;207.865;207.53;207.84
2018-08-10 13:30:00;207.2;207.985;207.2;207.625
2018-08-10 13:45:00;206.93;207.687;206.67;207.2
2018-08-10 14:00:00;207.17;207.29;206.82;206.93
2018-08-10 14:15:00;206.753;207.18;206.68;207.16
2018-08-10 14:30:00;207.23;207.26;206.76;206.76
2018-08-10 14:45:00;207.21599999999998;207.354;207.14;207.235
2018-08-10 15:00:00;207.235;207.32;207.04;207.22
2018-08-10 15:15:00;207.835;207.94;207.205;207.23
2018-08-10 15:30:00;207.63;207.89;207.17;207.84
2018-08-10 15:45:00;207.55;207.81;207.48;207.63
2018-08-16 09:30:00;210.24;210.24;210.24;210.24
2018-08-16 09:45:00;211.78;212.25;211.78;212.25
2018-08-16 10:00:00;212.39;212.39;211.78;211.78
2018-08-16 10:15:00;212.85;212.85;212.364;212.364
2018-08-16 10:30:00;212.97;213.19799999999998;212.85;212.85
2018-08-16 10:45:00;212.785;212.97;212.785;212.97
2018-08-16 11:00:00;213.16;213.16;212.785;212.785
2018-08-16 11:15:00;213.273;213.465;213.16;213.16
2018-08-16 11:30:00;213.3;213.3;213.273;213.273
2018-08-16 11:45:00;213.13299999999998;213.3;213.13299999999998;213.3
2018-08-16 12:00:00;213.34;213.34;213.13299999999998;213.13299999999998
2018-08-16 12:15:00;213.43;213.57;213.34;213.34
2018-08-16 12:30:00;213.17;213.43;213.17;213.43
2018-08-16 12:45:00;213.28;213.28;212.985;213.17
2018-08-16 13:00:00;213.36;213.36;213.28;213.28
2018-08-16 13:15:00;213.37;213.37;213.16;213.36
2018-08-16 13:30:00;213.41;213.41;213.37;213.37
2018-08-16 13:45:00;213.3;213.41;213.3;213.41
2018-08-16 14:00:00;213.63;213.63;213.3;213.3
2018-08-16 14:15:00;213.515;213.65;213.515;213.63
2018-08-16 14:30:00;213.32;213.515;213.32;213.515
2018-08-16 14:45:00;213.54;213.54;213.32;213.32
2018-08-16 15:00:00;213.54;213.54;213.54;213.54
2018-08-16 15:15:00;213.653;213.653;213.54;213.54
2018-08-16 15:30:00;213.73;213.73;213.653;213.653
2018-08-16 15:45:00;213.01;213.73;213.01;213.73
2018-08-16 16:00:00;213.48;213.48;213.48;213.48
2018-08-17 09:30:00;215.0;215.0;213.16;213.44
2018-08-17 09:45:00;214.68;215.2;214.0;214.88
2018-08-17 10:00:00;213.922;214.75;213.68;214.68
2018-08-17 10:15:00;214.42;214.64;213.89;213.92
2018-08-17 10:30:00;214.74;214.903;214.38099999999997;214.43
2018-08-17 10:45:00;215.297;215.34;214.55;214.73
2018-08-17 11:00:00;215.62;215.82;215.02;215.31
2018-08-17 11:15:00;216.06;216.24;215.56;215.62
2018-08-17 11:30:00;216.43400000000003;216.52;215.875;216.05900000000003
2018-08-17 11:45:00;217.3;217.68;215.98;216.43
2018-08-17 12:00:00;216.672;217.36;216.6;217.317
2018-08-17 12:15:00;216.83599999999998;216.95;216.47;216.68
2018-08-17 12:30:00;216.26;216.86700000000002;216.218;216.83700000000002
2018-08-17 12:45:00;216.33;216.46;216.1;216.26
2018-08-17 13:00:00;216.39;216.92;216.31;216.31
2018-08-17 13:15:00;216.298;216.59799999999998;216.23;216.38400000000001
2018-08-17 13:30:00;216.36;216.56;216.25;216.29
2018-08-17 13:45:00;216.73;216.82;216.28;216.36
2018-08-17 14:00:00;217.28;217.55;216.66;216.733
2018-08-17 14:15:00;217.292;217.55;217.2;217.29
2018-08-17 14:30:00;217.104;217.4;216.877;217.29
2018-08-17 14:45:00;217.42;217.495;190.98;217.11
2018-08-17 15:00:00;217.14;217.415;217.14;217.33
2018-08-17 15:15:00;217.1;217.23;216.95;217.15
2018-08-17 15:30:00;217.78;217.94;217.08;217.105
2018-08-17 15:45:00;217.61;217.87;217.38;217.755
2018-08-20 09:30:00;218.37;219.17;217.39;218.0688
2018-08-20 09:45:00;217.45;218.7847;217.1438;218.33
2018-08-20 10:00:00;217.01;218.011;216.94;217.42
2018-08-20 10:15:00;216.53;217.12;216.44;217.02
2018-08-20 10:30:00;216.05;216.72;215.94;216.5101
2018-08-20 10:45:00;215.85;216.43;215.74;216.0148
2018-08-20 11:00:00;215.45;215.9169;215.4;215.83
2018-08-20 11:15:00;215.49;215.495;215.11;215.44
2018-08-20 11:30:00;215.64;215.84;215.4363;215.5
2018-08-20 11:45:00;215.3;215.82;215.25;215.65
2018-08-20 12:00:00;215.51;215.55;215.12;215.3031
2018-08-20 12:15:00;215.86;215.91;215.50099999999998;215.5101
2018-08-20 12:30:00;215.88;215.975;215.72;215.8639
2018-08-20 12:45:00;216.1997;216.2;215.64;215.87
2018-08-20 13:00:00;216.34;216.79;216.21;216.21
2018-08-20 13:15:00;216.3122;216.4;216.09400000000002;216.34
2018-08-20 13:30:00;216.4594;216.68;216.27;216.2815
2018-08-20 13:45:00;216.33;216.47;216.1901;216.4548
2018-08-20 14:00:00;216.13;216.41;216.06;216.29
2018-08-20 14:15:00;216.1146;216.16;215.88;216.12
2018-08-20 14:30:00;215.5;216.12;215.25;216.11
2018-08-20 14:45:00;215.62;215.68;215.36;215.503
2018-08-20 15:00:00;215.59;215.655;215.36;215.61
2018-08-20 15:15:00;215.437;215.7101;215.41;215.5866
2018-08-20 15:30:00;215.71;215.71;215.34;215.4
2018-08-20 15:45:00;215.4656;215.735;215.22;215.705
2018-08-21 09:30:00;216.08;216.8;215.69;216.675
2018-08-21 09:45:00;215.53;216.23;215.39;216.09
2018-08-21 10:00:00;214.27;215.68;214.04;215.56
2018-08-21 10:15:00;214.89;215.15;214.32;214.32
2018-08-21 10:30:00;215.23;215.36;214.7;214.8846
2018-08-21 10:45:00;214.7;215.24;214.5897;215.2
2018-08-21 11:00:00;214.87;214.91;214.56;214.71
2018-08-21 11:15:00;215.5985;215.8;214.66;214.81
2018-08-21 11:30:00;216.0;216.17;215.55;215.59
2018-08-21 11:45:00;216.43;216.57;215.9;216.01
2018-08-21 12:00:00;216.47;216.83;216.43;216.45
2018-08-21 12:15:00;216.52;216.52;216.13;216.47
2018-08-21 12:30:00;216.54;216.61;216.39;216.54
2018-08-21 12:45:00;216.82;217.0;216.55;216.57
2018-08-21 13:00:00;216.9101;216.98;216.72;216.84
2018-08-21 13:15:00;216.915;217.19;216.76;216.915
2018-08-21 13:30:00;216.6801;216.95;216.62;216.92
2018-08-21 13:45:00;216.5083;216.73;216.455;216.68
2018-08-21 14:00:00;216.3116;216.5352;216.26;216.51
2018-08-21 14:15:00;216.3936;216.48;216.22;216.31
2018-08-21 14:30:00;216.035;216.37;216.02;216.37
2018-08-21 14:45:00;215.553;216.095;215.275;216.0213
2018-08-21 15:00:00;215.38;215.71;215.38;215.53
2018-08-21 15:15:00;215.15;215.435;215.1;215.385
2018-08-21 15:30:00;215.14;215.43;215.08;215.15
2018-08-21 15:45:00;215.04;215.4;214.6499;215.13
2018-08-22 09:30:00;214.639;215.66;214.15;214.24
2018-08-22 09:45:00;214.265;215.0;214.201;214.69
2018-08-22 10:00:00;214.73;214.7625;213.84;214.27
2018-08-22 10:15:00;214.51;215.11;214.46;214.735
2018-08-22 10:30:00;215.18;215.25;214.46;214.53
2018-08-22 10:45:00;215.24;215.455;215.1;215.2
2018-08-22 11:00:00;215.718;215.9792;215.22;215.24
2018-08-22 11:15:00;216.297;216.34;215.7203;215.7203
2018-08-22 11:30:00;216.01;216.35;215.7131;216.2801
2018-08-22 11:45:00;216.12;216.12;215.78;216.0426
2018-08-22 12:00:00;215.80200000000002;216.17;215.67;216.12
2018-08-22 12:15:00;215.5574;215.86;215.55;215.79
2018-08-22 12:30:00;215.52;215.67;215.3;215.57
2018-08-22 12:45:00;215.36;215.51;215.14;215.51
2018-08-22 13:00:00;215.34;215.36;215.04;215.33
2018-08-22 13:15:00;215.47;215.565;215.23;215.34
2018-08-22 13:30:00;215.4;215.67;215.3501;215.47
2018-08-22 13:45:00;215.4;215.45;215.14;215.38
2018-08-22 14:00:00;215.39;215.78;215.31;215.35
2018-08-22 14:15:00;215.04;215.37;214.57;215.37
2018-08-22 14:30:00;215.26;215.26;214.83;215.02
2018-08-22 14:45:00;215.53;215.53;215.02;215.26
2018-08-22 15:00:00;215.47;215.625;215.3485;215.55
2018-08-22 15:15:00;215.25;215.48;215.21;215.47
2018-08-22 15:30:00;215.42;215.61;215.23;215.27
2018-08-22 15:45:00;215.06;215.42;215.0;215.4
2018-08-23 09:30:00;216.0301;216.2;214.63;214.739
2018-08-23 09:45:00;216.72;217.0493;216.05;216.05
2018-08-23 10:00:00;216.52;216.81;216.2569;216.77
2018-08-23 10:15:00;216.832;216.96;216.51;216.51
2018-08-23 10:30:00;216.26;216.85;216.24;216.85
2018-08-23 10:45:00;215.95;216.32;215.94;216.3104
2018-08-23 11:00:00;215.6354;216.06;215.5529;215.9515
2018-08-23 11:15:00;215.39;215.8;215.14;215.64
2018-08-23 11:30:00;215.4223;215.59;215.14;215.42
2018-08-23 11:45:00;215.3983;215.77;215.3983;215.46
2018-08-23 12:00:00;215.6605;215.83;215.3897;215.45
2018-08-23 12:15:00;216.35;216.42;215.68;215.74
2018-08-23 12:30:00;216.22;216.45;216.195;216.33
2018-08-23 12:45:00;216.03;216.28;215.95;216.24
2018-08-23 13:00:00;215.8994;216.06;215.855;216.0411
2018-08-23 13:15:00;216.22;216.25;215.86;215.89
2018-08-23 13:30:00;216.06;216.1733;215.89;216.1733
2018-08-23 13:45:00;215.9499;216.06;215.8801;216.06
2018-08-23 14:00:00;216.3736;216.5;215.96;215.96
2018-08-23 14:15:00;216.54;216.685;216.27;216.3751
2018-08-23 14:30:00;216.59;216.59;216.36;216.53
2018-08-23 14:45:00;216.5;216.6;216.33;216.58
2018-08-23 15:00:00;216.44;216.5499;216.4;216.49
2018-08-23 15:15:00;216.387;216.479;216.24;216.455
2018-08-23 15:30:00;215.6798;216.46;215.6798;216.4
2018-08-23 15:45:00;215.58;215.74;215.16;215.68
2018-08-24 09:30:00;216.45;216.88;216.28;216.5
2018-08-24 09:45:00;215.91;216.49;215.821;216.49
2018-08-24 10:00:00;215.25;216.3;215.12;215.9
2018-08-24 10:15:00;215.9;215.99;215.24;215.2569
2018-08-24 10:30:00;216.09;216.13;215.72;215.9
2018-08-24 10:45:00;215.84;216.26;215.7699;216.1
2018-08-24 11:00:00;215.87;215.87;215.42;215.86
2018-08-24 11:15:00;215.89700000000002;216.01;215.731;215.89
2018-08-24 11:30:00;216.1;216.31900000000002;215.915;215.915
2018-08-24 11:45:00;216.09;216.215;215.91;216.08
2018-08-24 12:00:00;216.03;216.18;216.0;216.11
2018-08-24 12:15:00;216.07;216.09900000000002;215.93;216.0283
2018-08-24 12:30:00;216.0;216.09;215.96;216.07
2018-08-24 12:45:00;216.05;216.13099999999997;215.98;215.9895
2018-08-24 13:00:00;215.88;216.09;215.78;216.04
2018-08-24 13:15:00;216.08;216.15;215.9;215.91
2018-08-24 13:30:00;216.13;216.14;215.92;216.08
2018-08-24 13:45:00;216.14;216.19;216.04;216.12
2018-08-24 14:00:00;216.33;216.355;216.06;216.1456
2018-08-24 14:15:00;216.48;216.5;216.3114;216.325
2018-08-24 14:30:00;216.335;216.4831;216.25;216.48
2018-08-24 14:45:00;216.11;216.39;216.11;216.34
2018-08-24 15:00:00;216.25;216.26;216.01;216.11
2018-08-24 15:15:00;216.21;216.33;216.1;216.225
2018-08-24 15:30:00;216.36;216.41;216.12;216.19
2018-08-24 15:45:00;216.17;216.52;215.96;216.35
2018-08-27 09:30:00;216.58;217.71;216.56;217.13
2018-08-27 09:45:00;216.99;217.03;216.34;216.5
2018-08-27 10:00:00;217.35;217.3869;216.72;217.01
2018-08-27 10:15:00;217.715;217.75;217.1619;217.36
2018-08-27 10:30:00;217.65;217.84;217.44;217.7069
2018-08-27 10:45:00;217.92;217.92;217.5244;217.65
2018-08-27 11:00:00;218.27;218.27;217.8;217.92
2018-08-27 11:15:00;218.1101;218.3;217.9388;218.2899
2018-08-27 11:30:00;217.95;218.19;217.76;218.05
2018-08-27 11:45:00;218.555;218.73;217.84;217.91
2018-08-27 12:00:00;218.52;218.56;218.36;218.54
2018-08-27 12:15:00;218.4601;218.64;218.458;218.5085
2018-08-27 12:30:00;217.98;218.48;217.97099999999998;218.48
2018-08-27 12:45:00;218.29;218.305;218.0;218.005
2018-08-27 13:00:00;218.15;218.31;218.08;218.295
2018-08-27 13:15:00;218.1;218.2;218.0201;218.16
2018-08-27 13:30:00;218.3;218.34;218.07;218.08
2018-08-27 13:45:00;218.22;218.375;218.1801;218.27
2018-08-27 14:00:00;218.19;218.3401;218.16;218.21
2018-08-27 14:15:00;218.31;218.35;218.11;218.19
2018-08-27 14:30:00;218.27;218.42;218.2559;218.31
2018-08-27 14:45:00;218.3;218.39;218.14;218.28
2018-08-27 15:00:00;217.975;218.31;217.95;218.31
2018-08-27 15:15:00;218.125;218.14;217.73;218.0
2018-08-27 15:30:00;217.99;218.11;217.84;218.1
2018-08-27 15:45:00;217.95;218.0065;217.56;217.98
2018-08-28 09:30:00;219.4401;219.88;218.95;219.09
2018-08-28 09:45:00;219.44;219.61;219.1975;219.42
2018-08-28 10:00:00;219.705;219.8384;219.3599;219.48
2018-08-28 10:15:00;219.51;219.78;219.34;219.72
2018-08-28 10:30:00;219.61;219.7;219.47;219.5
2018-08-28 10:45:00;219.725;219.77;219.41;219.63
2018-08-28 11:00:00;219.6667;219.7468;219.52;219.7468
2018-08-28 11:15:00;219.44;219.73;219.41;219.68
2018-08-28 11:30:00;219.1042;219.59;219.08;219.49
2018-08-28 11:45:00;219.22;219.38;219.1;219.1359
2018-08-28 12:00:00;219.4363;219.4834;219.1039;219.2261
2018-08-28 12:15:00;219.57;219.69;219.445;219.445
2018-08-28 12:30:00;219.53;219.73;219.5137;219.6086
2018-08-28 12:45:00;219.7842;219.81;219.4701;219.525
2018-08-28 13:00:00;219.891;219.92;219.54;219.7898
2018-08-28 13:15:00;220.015;220.39;219.9;219.9
2018-08-28 13:30:00;220.4;220.53;219.87;220.0225
2018-08-28 13:45:00;220.27;220.42;220.1132;220.39
2018-08-28 14:00:00;220.26;220.42;220.16;220.27
2018-08-28 14:15:00;220.19;220.33;220.15;220.2655
2018-08-28 14:30:00;220.17;220.2707;220.03;220.19
2018-08-28 14:45:00;220.1701;220.31;220.11;220.18
2018-08-28 15:00:00;220.09;220.2351;220.08;220.17
2018-08-28 15:15:00;219.9575;220.1;219.735;220.08
2018-08-28 15:30:00;219.74;220.18;219.71;219.95
2018-08-28 15:45:00;219.71;219.79;219.18;219.72
2018-08-29 09:30:00;220.13;220.4;219.44;220.21
2018-08-29 09:45:00;220.4;220.895;219.91;220.2
2018-08-29 10:00:00;220.69;220.72;220.21;220.44
2018-08-29 10:15:00;220.745;220.745;220.42;220.69
2018-08-29 10:30:00;221.3125;221.3125;220.62;220.71
2018-08-29 10:45:00;221.39;221.48;221.11;221.3
2018-08-29 11:00:00;221.51;221.64;221.1588;221.36
2018-08-29 11:15:00;221.97;221.97;221.41;221.49
2018-08-29 11:30:00;221.9568;222.24;221.88;221.96
2018-08-29 11:45:00;222.15;222.15;221.63;221.9344
2018-08-29 12:00:00;222.17;222.21;221.94;222.18
2018-08-29 12:15:00;222.07;222.21;221.9535;222.2
2018-08-29 12:30:00;221.615;222.09;221.61;222.07
2018-08-29 12:45:00;221.77;221.91;221.61;221.62900000000002
2018-08-29 13:00:00;221.94;221.94;221.61;221.76
2018-08-29 13:15:00;221.97;222.06;221.87;221.94
2018-08-29 13:30:00;222.11;222.18;221.93;221.96
2018-08-29 13:45:00;222.09;222.125;222.03;222.11
2018-08-29 14:00:00;222.17;222.28900000000002;222.07;222.09
2018-08-29 14:15:00;222.45;222.53;222.12;222.17
2018-08-29 14:30:00;222.51;222.8;222.435;222.4425
2018-08-29 14:45:00;222.75;222.76;222.4;222.50400000000002
2018-08-29 15:00:00;222.955;222.9799;222.735;222.75
2018-08-29 15:15:00;223.025;223.11;222.94;222.96
2018-08-29 15:30:00;222.97;223.22;222.97;223.02
2018-08-29 15:45:00;223.01;223.49;222.78;222.97
2018-08-30 09:30:00;223.22;224.52;222.5535;223.3
2018-08-30 09:45:00;222.66;223.4799;222.63;223.23
2018-08-30 10:00:00;223.11;223.21;222.41;222.66
2018-08-30 10:15:00;222.93;223.553;222.925;223.09
2018-08-30 10:30:00;223.12;223.28;222.68;222.96
2018-08-30 10:45:00;223.4275;223.89;223.01;223.12
2018-08-30 11:00:00;223.99;224.02;223.326;223.43
2018-08-30 11:15:00;223.85;224.475;223.7467;224.03
2018-08-30 11:30:00;223.99;224.15;223.88;223.88
2018-08-30 11:45:00;224.4663;224.63;223.96;224.03
2018-08-30 12:00:00;224.575;224.98;224.28;224.49
2018-08-30 12:15:00;225.43599999999998;225.49;224.54;224.55
2018-08-30 12:30:00;225.57;225.94;225.38;225.44
2018-08-30 12:45:00;226.34;226.61;225.53;225.58
2018-08-30 13:00:00;226.5977;227.22;226.29;226.3145
2018-08-30 13:15:00;227.68;227.87;226.59;226.6
2018-08-30 13:30:00;227.9565;228.0;227.26;227.68
2018-08-30 13:45:00;227.7637;228.0;227.39;227.98
2018-08-30 14:00:00;228.17;228.1739;227.68;227.7732
2018-08-30 14:15:00;226.1;228.25;225.65200000000002;228.149
2018-08-30 14:30:00;225.76;226.83;225.75;226.08
2018-08-30 14:45:00;225.1201;226.28;225.11;225.8
2018-08-30 15:00:00;224.04;225.13;224.02;225.11
2018-08-30 15:15:00;225.36;225.41;223.83;224.02
2018-08-30 15:30:00;224.68;225.49;224.62;225.36
2018-08-30 15:45:00;225.0;225.2;224.62;224.64
2018-08-31 09:30:00;227.41;227.98;226.23;226.53
2018-08-31 09:45:00;227.84;228.28;227.3677;227.42
2018-08-31 10:00:00;228.7808;228.85;227.61;227.83
2018-08-31 10:15:00;227.63;228.87;227.36;228.82
2018-08-31 10:30:00;228.18;228.37;227.29;227.69
2018-08-31 10:45:00;228.04;228.35;227.62;228.19
2018-08-31 11:00:00;227.805;228.57;227.69;228.07
2018-08-31 11:15:00;227.38;228.1;227.36;227.82
2018-08-31 11:30:00;226.87;227.59;226.8;227.38
2018-08-31 11:45:00;227.05;227.36;226.62;226.83
2018-08-31 12:00:00;227.61;227.66;226.87;227.0565
2018-08-31 12:15:00;227.8002;227.96;227.26;227.59
2018-08-31 12:30:00;228.3;228.3;227.459;227.79
2018-08-31 12:45:00;228.45;228.4658;228.04;228.2897
2018-08-31 13:00:00;228.35;228.64;228.32;228.4415
2018-08-31 13:15:00;227.81;228.46;227.78;228.3501
2018-08-31 13:30:00;227.6514;228.1;227.5;227.8
2018-08-31 13:45:00;227.8644;227.9869;227.7;227.7
2018-08-31 14:00:00;227.37;227.91;227.3;227.8798
2018-08-31 14:15:00;227.5311;227.6;227.03900000000002;227.36
2018-08-31 14:30:00;227.46;227.74;227.37;227.53
2018-08-31 14:45:00;227.5002;227.67;227.46;227.48
2018-08-31 15:00:00;227.76;227.92;227.49;227.5121
2018-08-31 15:15:00;227.299;227.85;227.16;227.77
2018-08-31 15:30:00;227.8899;227.95;227.3;227.3
2018-08-31 15:45:00;227.52;228.0;227.43;227.88
