rsi_10;willr_10;macd_macd;cci_10;mom_10;stoch_slowk;stoch_slowd;sma_5;sma_10;sma_20;sma_30;wma_5;wma_10;wma_20;wma_30;ema_5;ema_10;ema_20;ema_30;trima_5;trima_10;trima_20;trima_30;adx_10;bbands_upperband;bbands_middleband;bbands_lowerband;roc_10;rocr_10;stochf_fastd;stochf_fastk;aroon_aroondown;aroon_aroonup;medprice_10;typprice_10;wclprice_10;atr_10;macdfix_macd;sar_10;label
58.596612367558265;-12.658227848100672;0.18638905852182575;184.64611872147393;0.15000000000000568;71.27184388088102;63.66388796283931;200.22399999999993;200.14600000000004;200.144;200.27983333333339;;200.20781818181825;;;200.29142272452765;200.22363515443362;200.12558302386114;199.9881668570597;200.22333333333356;200.1096666666664;200.15122727272725;200.21539583333325;18.521690590989973;200.46060451355666;200.14600000000004;199.83139548644343;0.07488019169328286;1.0007488019169328;71.27184388088102;85.0746268656722;20.0;100.0;200.485;200.48000000000002;200.47750000000002;0.37661461356253684;0.18316729888096006;199.63297976570402;1
62.8882903873753;-0.0;0.2089859185957721;160.53087901826657;0.6299999999999955;88.70303654143167;76.17651366299823;200.37599999999992;200.20900000000006;200.16875;200.28650000000007;;200.30490909090918;;;200.42094848301844;200.30661058090024;200.17838464063627;200.03280125337844;200.36111111111134;200.16099999999975;200.15731818181817;200.20529166666657;19.72433221457635;200.64885906822363;200.20900000000006;199.7691409317765;0.3149212696825776;1.0031492126968258;88.70303654143167;100.0;10.0;100.0;200.57;200.60666666666665;200.625;0.36095315220628305;0.20368685425731314;199.65532017038993;1
64.260364620424;-22.727272727272844;0.2298924509204312;157.03124999999986;0.7400000000000091;85.66157974174081;81.87882005468448;200.48599999999993;200.28300000000007;200.21099999999998;200.27716666666674;;200.4032727272728;;;200.53063232201228;200.38722683891837;200.2328241986709;200.07907214025724;200.49111111111137;200.23499999999973;200.17136363636365;200.20002083333324;22.19785366423651;200.80530642336765;200.28300000000007;199.7606935766325;0.3699815009249541;1.0036998150092495;85.66157974174081;71.91011235955014;0.0;100.0;200.805;200.78666666666666;200.7775;0.3638578369856534;0.22277887756158066;199.67721376698213;0
61.03663090952662;-30.909090909091375;0.23647286854324534;89.62446767324785;0.5900000000000034;77.45840954620674;83.94100860979306;200.58599999999993;200.34200000000007;200.261;200.28250000000008;;200.47181818181826;;;200.57375488134153;200.43682195911504;200.2735076083213;200.11655135701483;200.6122222222225;200.31933333333305;200.18981818181823;200.20020833333322;24.03301579466254;200.88751260287745;200.34200000000007;199.7964873971227;0.29489678612486525;1.0029489678612487;77.45840954620674;60.465116279069996;30.0;90.0;200.64999999999998;200.6533333333333;200.65499999999997;0.34547205328708874;0.22853371851201132;199.73012521630284;0
56.81414075766654;-41.81818181818276;0.2293609693184635;60.29515108925444;0.4099999999999966;51.9028539906505;71.674281092866;200.61999999999992;200.3830000000001;200.29149999999998;200.28616666666673;;200.50781818181827;;;200.5625032542277;200.4555816029123;200.29888783610022;200.14387062430418;200.6600000000003;200.40633333333304;200.20827272727277;200.20156249999988;24.887239327130246;200.92018153341516;200.3830000000001;199.84581846658503;0.20486683655622784;1.0020486683655623;51.9028539906505;23.333333333331282;20.0;80.0;200.635;200.60333333333332;200.58749999999998;0.3399248479583791;0.22148745787600888;199.78092020765072;0
55.742953091090385;-44.5454545454556;0.2187820058879879;37.34635991175924;0.4299999999999784;31.01923629055253;53.460166609136564;200.6279999999999;200.4260000000001;200.2875;200.27316666666675;;200.53090909090918;;;200.54500216948512;200.46547585692824;200.31899375647163;200.16749187434908;200.6388888888892;200.48666666666637;200.2288181818182;200.2033333333332;25.656040506351182;200.92689519842844;200.4260000000001;199.92510480157176;0.21491403438622658;1.0021491403438623;31.01923629055253;9.259259259256238;10.0;70.0;200.57999999999998;200.55666666666664;200.545;0.323932363162539;0.2112056015498638;199.8296833993447;1
56.04985926614705;-46.15384615384553;0.2087981227913076;5.446623093689648;0.6000000000000227;19.197530864195866;34.03987371513294;200.59599999999992;200.48600000000008;200.317;200.28416666666678;;200.5480000000001;;;200.53666811299007;200.47538933748675;200.33813720823625;200.1902343340685;200.58111111111145;200.5486666666664;200.25945454545462;200.20947916666648;24.993165047398417;200.8569663055809;200.48600000000008;200.11503369441925;0.30012004801922565;1.0030012004801923;19.197530864195866;25.0;0.0;60.0;200.495;200.50333333333333;200.5075;0.31853912684628327;0.20149542899599737;199.87649606337092;0
50.59236029911214;-69.66292134831619;0.18742843520513475;-80.8365343576581;0.18000000000000682;22.89516292248452;24.370643359077615;200.5219999999999;200.50400000000008;200.329;200.2815000000001;;200.52872727272734;;;200.48444540866004;200.45804582158007;200.3421241407852;200.20247728025763;200.5211111111115;200.57299999999972;200.29181818181826;200.2177499999998;22.702451324372312;200.83277956115955;200.50400000000008;200.1752204388406;0.08991008991008353;1.0008991008991008;22.89516292248452;34.42622950819725;0.0;50.0;200.33999999999997;200.35333333333332;200.35999999999999;0.3216852141616572;0.18109398224930828;199.92143622083609;0
42.26400218722288;-84.95145631067952;0.1482079855555014;-166.3450715549188;-0.03499999999999659;26.187343992444408;22.760012593041576;200.4149999999999;200.50050000000007;200.32325;200.27583333333345;;200.45981818181824;;;200.36463027244002;200.39749203583824;200.3214456511866;200.19747874604747;200.4450000000004;200.56116666666637;200.32331818181825;200.22812499999978;21.680491418334647;200.8442571815651;200.50050000000007;200.15674281843505;-0.01748601119104798;0.9998251398880895;26.187343992444408;19.13580246913589;100.0;40.0;200.175;200.15833333333333;200.15;0.3305166927454911;0.1438910374444049;199.96457877200265;0
41.814112638776116;-86.40776699028984;0.11459415194906342;-155.20106347625602;-0.2599999999999909;24.520677325778554;24.534394746902468;200.32899999999992;200.4745000000001;200.30275;200.2678333333334;;200.38881818181827;;;200.27975351496002;200.34522075659493;200.3013079701212;200.19183495597989;200.33888888888936;200.51833333333303;200.35318181818192;200.23935416666646;20.76072750290075;200.88638469241175;200.4745000000001;200.06261530758843;-0.12975994410340252;0.998702400558966;24.520677325778554;20.000000000002437;90.0;30.0;200.07999999999998;200.09;200.095;0.31146502347094346;0.11189644792031572;199.97;0
39.04339899226117;-89.09090909090861;0.07977312388760538;-112.09119983492687;-0.44999999999998863;18.524719544507608;23.077580287576833;200.23099999999994;200.42950000000008;200.28775000000002;200.23916666666676;;200.3061818181819;;;200.19316900997336;200.2860897099413;200.27451673487155;200.18074882978763;200.21055555555606;200.4534999999997;200.3803181818183;200.25124999999977;18.825952772879923;200.92363459694297;200.42950000000008;199.93536540305718;-0.22447248964931887;0.9977552751035068;18.524719544507608;16.438356164384416;100.0;20.0;200.10500000000002;200.07666666666668;200.0625;0.3213185211238488;0.078731866867912;201.0;1
40.97483765905687;-85.45454545454568;0.05477347940765753;-74.72100921883444;-0.6200000000000045;20.889288120369443;21.311561663551842;200.13899999999995;200.36750000000006;200.28825;200.2350000000001;;200.23900000000006;;;200.14877933998224;200.24498248995198;200.2540865696457;200.17295858270455;200.11777777777826;200.37199999999973;200.4004545454547;200.26706249999972;17.791294007812205;200.8757371492516;200.36750000000006;199.85926285074854;-0.30894957145705115;0.9969105042854295;20.889288120369443;26.229508196721387;90.0;10.0;200.1725;200.135;200.11625;0.33468666901146515;0.054770481513202185;200.978;0
34.84164838200506;-77.310924369747;0.018608248212188983;-126.55367231638212;-0.8899999999999864;25.33373256481347;21.582580076563485;200.03499999999994;200.27850000000007;200.28075;200.2335000000001;;200.14672727272736;;;200.05251955998816;200.17498567359706;200.2165545153937;200.15276770640102;200.0427777777783;200.27849999999972;200.40677272727288;200.2825624999997;17.75737397407689;200.79919280759543;200.27850000000007;199.7578071924047;-0.4433374844333704;0.9955666251556663;25.33373256481347;33.33333333333451;100.0;0.0;199.845;199.85;199.85250000000002;0.35221800211031773;0.020314674361031848;200.95644000000001;1
49.203471435943115;-48.739495798320476;0.0171841126805532;-40.94505024588635;-0.46000000000000796;44.957161168454206;30.39339395121235;200.04999999999995;200.23250000000007;200.28725;200.2515000000001;;200.13245454545464;;;200.10167970665876;200.17953373294304;200.21497789488004;200.15581495114935;200.02777777777828;200.19983333333303;200.40218181818196;200.29699999999968;16.21032846652195;200.6873681125927;200.23250000000007;199.77763188740744;-0.22924349646168407;0.9977075650353832;44.957161168454206;75.30864197530661;90.0;10.0;200.075;200.11666666666665;200.1375;0.3759962018992863;0.018495255901086693;200.9017824;1
51.47539352926097;-37.50000000000066;0.021057691820374203;38.283955367441855;-0.2750000000000057;61.78217358772838;44.02435577366533;200.08099999999996;200.20500000000007;200.29399999999998;200.26266666666677;;200.13836363636375;;;200.15611980443916;200.19507305422613;200.21974190489146;200.1628591478494;200.0427777777783;200.14416666666637;200.38972727272738;200.30891666666636;15.450061868107303;200.6130196072114;200.20500000000007;199.79698039278873;-0.13712974967587943;0.9986287025032412;61.78217358772838;76.70454545454392;80.0;0.0;200.34;200.31499999999997;200.3025;0.3653965817093587;0.02173166650803182;200.849311104;1
56.0152245003954;-22.115384615383803;0.034621804345079;63.79912001214859;-0.10999999999998522;80.67106247661677;62.4701324109331;200.15699999999995;200.19400000000007;200.31;200.2563333333334;;200.1738181818183;;;200.23741320295943;200.23233249891229;200.23690934252085;200.17815855766557;200.1455555555561;200.1154999999997;200.37254545454556;200.318708333333;14.037556643677103;200.5734680485277;200.19400000000007;199.81453195147245;-0.0548601067278387;0.9994513989327216;80.67106247661677;89.99999999999969;70.0;0.0;200.3;200.33333333333334;200.35000000000002;0.36685692353842236;0.03415681309954266;200.79893865984002;1
58.56752744620898;-7.291666666668856;0.05123617393741142;127.96916784648073;-0.040000000000020464;86.47095959595829;76.30806522010113;200.24099999999993;200.19000000000008;200.338;200.27466666666672;;200.22581818181828;;;200.31827546863963;200.2773629536555;200.26006083370933;200.1976321991065;200.259444444445;200.11716666666635;200.35109090909103;200.32816666666636;13.188534853434541;200.55625127963552;200.19000000000008;199.82374872036465;-0.019948134849401278;0.999800518651506;86.47095959595829;92.70833333333115;60.0;0.0;200.45;200.46;200.46499999999997;0.3501712311845818;0.04954182045975131;200.75058111344643;0
53.01327827103659;-20.833333333334938;0.05329887177828141;89.26112895824225;-0.030000000000001137;85.57810245310104;84.24004150855869;200.33899999999994;200.18700000000007;200.3455;200.28166666666672;;200.2549090909092;;;200.32885031242643;200.2905696893545;200.26862646859416;200.2074623798093;200.36000000000058;200.15049999999968;200.32390909090918;200.332833333333;11.944156184324113;200.54742197475306;200.18700000000007;199.82657802524707;-0.014971554047316094;0.9998502844595268;85.57810245310104;74.02597402597215;50.0;90.0;200.405;200.38666666666666;200.3775;0.3421541080661218;0.051330937016558664;200.70415786890857;0
48.85528786112446;-31.770833333333783;0.045931482658971845;24.56928838951142;0.12000000000000455;65.80537518037323;79.28481240981084;200.34799999999993;200.19900000000007;200.34975;200.2818333333334;;200.26545454545467;;;200.30090020828428;200.28228429129004;200.26637632872806;200.2098841617571;200.3833333333339;200.20266666666632;200.29618181818194;200.33322916666634;11.721253982210765;200.55835497754566;200.19900000000007;199.83964502245448;0.0599625234228629;1.0005996252342286;65.80537518037323;30.681818181816276;40.0;80.0;200.2625;200.25666666666666;200.25375;0.33043869725950903;0.044285156867886144;200.65959155415223;0
44.263107595635;-44.791666666667005;0.029664366025230038;-12.7250900360136;0.009999999999990905;39.853092452102025;63.74552336185875;200.31899999999993;200.20000000000005;200.33724999999998;200.26850000000005;;200.25109090909106;;;200.2406001388562;200.25277805651004;200.25243572599206;200.20408518357922;200.33555555555614;200.24749999999963;200.26886363636373;200.3301249999997;12.249868672664824;200.55841316928917;200.20000000000005;199.84158683071092;0.004997251511662526;1.0000499725151166;39.853092452102025;14.851485148517527;30.0;70.0;200.21749999999997;200.18499999999997;200.16875;0.331894827533558;0.028872204211239705;200.61680789198613;0
37.65603973779532;-66.66666666666765;-0.00017071812968083577;-92.17919514045992;-0.11000000000001364;15.436165709594272;40.36487778068983;200.22099999999995;200.18900000000005;200.30925;200.25483333333338;;200.1983636363638;;;200.1304000925708;200.1904547735082;200.2198227997071;200.18511194592895;200.22944444444508;200.27083333333297;200.2429090909092;200.32443749999976;13.612568695212213;200.57455933381058;200.18900000000005;199.80344066618952;-0.05499450054995414;0.9994500549945005;15.436165709594272;0.775193798448895;20.0;60.0;200.0475;200.00166666666667;199.97875;0.3272053447802018;0.000678957887572551;200.57573557630667;1
42.219422912598745;-56.25000000000167;-0.015566630580053697;-79.99999999999005;-0.05000000000001137;10.720704005943771;22.00332072254668;200.12699999999992;200.18400000000005;200.27575000000002;200.25350000000006;;200.16581818181837;;;200.09026672838053;200.15764481468852;200.19983967592546;200.1738144010303;200.1144444444451;200.26583333333298;200.220590909091;200.3158333333331;14.83899871550486;200.57733954781287;200.18400000000005;199.79066045218724;-0.02499250224933247;0.9997500749775067;10.720704005943771;16.53543307086477;10.0;50.0;199.9925;199.99833333333333;200.00125;0.3119848103021828;-0.013995620310652157;200.5363061532544;1
50.30310606719206;-44.15584415584401;-0.011497141695542723;-37.510656436467826;0.3499999999999943;26.73240826915382;17.62975932823061;200.09899999999993;200.21900000000005;200.24875000000003;200.26016666666672;;200.17054545454567;;;200.13017781892034;200.16716393929062;200.20080732583733;200.17614895580255;200.0494444444451;200.24216666666632;200.207090909091;200.30456249999975;14.429461781161848;200.54777956124806;200.21900000000005;199.89022043875204;0.17512258581007245;1.0017512258581007;26.73240826915382;62.88659793814766;0.0;40.0;200.115;200.14666666666668;200.16250000000002;0.3027863292719644;-0.010376056690517999;200.49845390712423;0
46.3411101702903;-69.76744186046665;-0.016952702920576712;-48.62542955325302;-0.09999999999999432;39.87607219200756;25.776394822368374;200.06999999999994;200.20900000000003;200.22075;200.26116666666672;;200.14890909090934;;;200.1201185459469;200.15495231396505;200.19120662813853;200.17123611994433;200.05444444444512;200.197333333333;200.2007727272728;200.29164583333306;14.060878540253139;200.5454758533842;200.20900000000003;199.87252414661586;-0.04995004995004271;0.9995004995004996;39.87607219200756;40.20618556701013;0.0;30.0;200.14;200.12666666666667;200.12;0.28650769634476947;-0.015663444156416517;200.46211575083927;1
51.71873723105019;-48.06201550387556;-0.009865718661870915;-12.679162072734643;-0.024999999999977263;65.81966022942049;44.14271356352728;200.09399999999994;200.20650000000003;200.20575000000002;200.26483333333337;;200.1545454545457;;;200.16007903063127;200.17041552960777;200.19585361593485;200.17567249930275;200.1111111111118;200.15499999999966;200.1984090909092;200.27904166666636;13.18996031910811;200.54164325285623;200.20650000000003;199.87135674714384;-0.012483459416257059;0.9998751654058374;65.81966022942049;94.36619718310355;70.0;20.0;200.1575;200.18500000000003;200.19875000000002;0.27835692671029094;-0.009144438804725041;200.42723112080571;1
52.84395626207154;-43.41085271317778;-0.0018076458818256924;44.21768707484118;-0.12999999999999545;70.204683138928;58.633471853452;200.16599999999994;200.19350000000003;200.19375000000002;200.27116666666674;;200.16609090909122;;;200.1967193537542;200.18852179695182;200.20291517632202;200.18175814450902;200.16444444444514;200.12949999999964;200.19736363636375;200.26756249999968;12.59088483489388;200.50699800630153;200.19350000000003;199.88000199369853;-0.06487025948103131;0.9993512974051897;70.204683138928;76.04166666667018;60.0;10.0;200.2825;200.27833333333334;200.27625;0.27102123403926026;-0.0016659959104003974;200.3937418759735;1
57.60155652837785;-22.04724409448636;0.014896629326273114;119.53075459734634;-0.07999999999998408;84.52191952887306;73.51542096574049;200.24399999999994;200.18550000000002;200.18775000000002;200.2871666666667;;200.20363636363672;;;200.26447956916945;200.22697237932422;200.22168515952944;200.1958382642181;200.2300000000007;200.13333333333296;200.19659090909107;200.25774999999967;12.899971206402054;200.4722908645671;200.18550000000002;199.89870913543294;-0.03990422984835318;0.9996009577015165;84.52191952887306;83.15789473684525;50.0;0.0;200.375;200.38333333333333;200.3875;0.2649191106353322;0.01398267226926464;199.59;1
60.9673878134523;-4.800000000000182;0.03579147025195084;155.70301981148688;0.15000000000000568;84.29459064327702;79.67373110369267;200.30199999999994;200.20050000000003;200.19375000000002;200.29716666666673;;200.26081818181854;;;200.3429863794463;200.27661376490164;200.24819133481236;200.2154616020105;200.2988888888896;200.1624999999996;200.1975454545456;200.250020833333;13.605991893110183;200.53229662440305;200.20050000000003;199.86870337559702;0.0748689792862578;1.0007486897928626;84.29459064327702;93.68421052631547;40.0;0.0;200.45999999999998;200.47333333333333;200.48;0.2524271995718005;0.033629132562481345;199.6078;1
69.7674954958474;-2.1164021164002067;0.07807897843872524;183.8968778339049;0.585000000000008;91.44212733090762;86.75287916768588;200.44799999999992;200.25900000000001;200.229;200.31950000000006;;200.3752727272731;;;200.50532425296421;200.37722944401042;200.30360168387784;200.25510924059046;200.42333333333403;200.22066666666626;200.20409090909106;200.246333333333;16.363692683761066;200.76309919658382;200.25900000000001;199.7549008034162;0.29214212589578903;1.002921421258958;91.44212733090762;97.48427672956198;30.0;100.0;200.67000000000002;200.72333333333336;200.75;0.26318447961461894;0.0734478342266982;199.644688;1
74.2613369045552;1.7621145374458496;0.1286680064661141;166.57494037789562;0.9399999999999977;97.83135621707589;91.18935806375349;200.61199999999994;200.353;200.2765;200.3425000000001;;200.52090909090953;;;200.69021616864282;200.50136954509944;200.37563961874662;200.3070376766814;200.58777777777848;200.3109999999996;200.21809090909107;200.24579166666632;19.721312450939784;201.0368742574501;200.353;199.6691257425499;0.4697181690985319;1.0046971816909853;97.83135621707589;102.32558139535006;20.0;100.0;200.865;200.92999999999998;200.9625;0.2718660316531565;0.12117900027513429;199.71700672;0
69.75336751331369;-21.402214022139795;0.15965749558765197;139.323515876663;1.0600000000000023;90.17230961066105;93.14859771954816;200.75199999999995;200.459;200.324;200.35916666666674;;200.63309090909138;;;200.7834774457619;200.58657508235407;200.43224536934218;200.34980943947616;200.77555555555634;200.42066666666628;200.24163636363653;200.24806249999966;23.547908259475257;201.16363891463203;200.459;199.75436108536798;0.5302386073733123;1.0053023860737331;90.17230961066105;70.70707070707094;10.0;100.0;201.065;201.03333333333333;201.01749999999998;0.2836794284878395;0.15059436582762942;199.8228461824;1
75.75056931787144;-4.428044280442913;0.20844233754229435;125.14875049582267;1.2900000000000205;88.94902836403726;92.31756473059137;200.93199999999996;200.58800000000002;200.38600000000002;200.3798333333334;;200.78600000000048;;;200.95565163050793;200.71628870374425;200.51488866750006;200.41111205628414;200.95333333333411;200.54833333333292;200.27790909090928;200.2540416666663;27.307328085576767;201.38312514736472;200.58800000000002;199.79287485263532;0.6449677516124241;1.0064496775161242;88.94902836403726;93.81443298969066;0.0;100.0;201.115;201.17666666666665;201.2075;0.30431148563905647;0.19677801037772724;199.96656156416;1
78.85601979933658;-1.3468013468001352;0.26183852611023894;129.80017376194536;1.3100000000000023;87.53891393066719;88.88675063512181;201.13599999999997;200.719;200.469;200.4055000000001;;200.95545454545507;;;201.14376775367197;200.86241803033622;200.61061355630957;200.48265321394322;201.10888888888968;200.6969999999996;200.32654545454565;200.26572916666632;31.198190814694858;201.64305411098994;200.719;199.79494588901005;0.6543129713800555;1.0065431297138006;87.53891393066719;98.09523809523981;0.0;100.0;201.37;201.42;201.445;0.30788033707515117;0.2473761482884811;200.1337741764608;0
77.35506409256968;-3.367003367002252;0.29829606956249677;97.36540664375876;1.3900000000000148;95.34243938125205;90.61012722531882;201.26799999999997;200.858;200.5335;200.43316666666675;;201.09563636363688;;;201.25917850244798;200.97652384300235;200.69436464618485;200.5476433291727;201.2700000000008;200.85799999999958;200.3846363636366;200.28427083333295;33.0145383449012;201.785956895572;200.858;199.930043104428;0.6946526736631764;1.0069465267366318;95.34243938125205;94.1176470588255;10.0;100.0;201.3;201.36333333333334;201.395;0.32509230336763506;0.2821259525525761;200.3306457917563;1
79.25615093367793;-8.571428571428056;0.33383065694462744;118.69918699187427;1.3799999999999955;92.31954928864359;91.73363420018761;201.37999999999994;200.996;200.60125;200.46916666666675;;201.2341818181824;;;201.37945233496532;201.09351950791103;200.78252039416725;200.6168276305164;201.41444444444525;201.0133333333329;200.45618181818205;200.3107916666663;35.39617829844125;201.9257397485457;200.996;200.0662602514543;0.689172992409115;1.0068917299240912;92.31954928864359;84.74576271186528;0.0;100.0;201.6225;201.62166666666667;201.62125;0.3190830730308702;0.3160240691890124;200.49995538091042;0
79.25615093367794;-9.090909090908568;0.3578668076634415;99.40774487471607;1.3499999999999943;87.86972416085207;91.8439042769159;201.50999999999993;201.131;200.66225;200.50616666666673;;201.34763636363698;;;201.45963488997688;201.18924323374537;200.8622803566275;200.68154842854761;201.5188888888897;201.16299999999956;200.5402272727275;200.34618749999964;37.539654256627294;201.98915849354046;201.131;200.27284150645954;0.67408997852898;1.0067408997852898;87.86972416085207;84.74576271186528;0.0;90.0;201.62;201.62;201.62;0.28717476572778317;0.3391211926160054;200.70076251996474;0
79.25615093367793;-9.890109890109159;0.37262029546121767;85.00419815281596;1.2199999999999989;83.35568833069239;87.848320593396;201.57399999999996;201.253;200.71925;200.5428333333334;;201.4365454545461;;;201.51308992665125;201.26756264579166;200.9344441321868;200.74209369122195;201.58000000000084;201.29999999999956;200.63654545454565;200.3907916666663;39.46878261899473;202.0005319391366;201.253;200.50546806086336;0.60878243512974;1.0060878243512974;83.35568833069239;80.57553956834644;0.0;80.0;201.62;201.62;201.62;0.2584572891550049;0.35346619249355626;200.86944051677037;0
