datetime;open;high;low;close;volume
2019-07-01 00:00:00;10769.05;10955.53;10630.88;10934.65;49769943.8
2019-07-01 00:30:00;10934.65;11028.13;10857.29;11014.49;20618780.35
2019-07-01 01:00:00;11014.49;11101.07;10951.95;10986.16;17343911.26
2019-07-01 01:30:00;10986.16;11046.01;10898.31;10898.54;16625272.770000003
2019-07-01 02:00:00;10898.54;11028.75;10807.88;11008.83;21463536.97
2019-07-01 02:30:00;11008.83;11077.06;10987.29;10999.7;10169815.570000004
2019-07-01 03:00:00;10999.7;11133.15;10976.17;11078.73;13278703.59
2019-07-01 03:30:00;11078.73;11207.0;11057.58;11085.91;14606935.429999996
2019-07-01 04:00:00;11085.91;11109.53;11029.08;11041.72;7702088.6099999985
2019-07-01 04:30:00;11041.72;11137.07;11031.55;11086.59;12591956.420000002
2019-07-01 05:00:00;11086.59;11114.01;10895.87;11109.97;41228384.55
2019-07-01 05:30:00;11109.97;11146.49;10996.29;11013.0;25751689.880000006
2019-07-01 06:00:00;11013.0;11073.03;10985.33;11019.32;10290061.39
2019-07-01 06:30:00;11019.32;11029.92;10878.7;10899.9;17580470.080000002
2019-07-01 07:00:00;10899.9;11010.57;10818.23;10864.71;19841055.319999997
2019-07-01 07:30:00;10864.71;10921.86;10816.81;10915.17;11536864.519999998
2019-07-01 08:00:00;10915.17;10999.28;10889.08;10943.91;10812966.48
2019-07-01 08:30:00;10943.91;11111.99;10938.69;11108.86;20287295.780000005
2019-07-01 09:00:00;11108.86;11112.41;11021.93;11030.52;17243072.689999994
2019-07-01 09:30:00;11030.52;11131.85;11024.76;11049.16;19956869.09
2019-07-01 10:00:00;11049.16;11091.87;10938.83;10943.38;19113333.689999998
2019-07-01 10:30:00;10943.38;10965.18;10843.39;10921.32;25529693.799999997
2019-07-01 11:00:00;10921.32;10975.63;10889.15;10923.32;13654714.79
2019-07-01 11:30:00;10923.32;10993.32;10878.99;10983.55;10164784.08
2019-07-01 12:00:00;10983.55;10992.32;10606.94;10686.79;41947738.55
2019-07-01 12:30:00;10686.79;10697.12;10502.18;10621.45;50870766.22999999
2019-07-01 13:00:00;10621.45;10686.72;10560.88;10679.17;23944207.920000006
2019-07-01 13:30:00;10679.17;10679.17;10546.3;10546.85;22437044.42
2019-07-01 14:00:00;10546.85;10626.12;10483.49;10568.94;26395502.150000002
2019-07-01 14:30:00;10568.94;10579.44;10202.58;10214.46;65279647.64
2019-07-01 15:00:00;10214.46;10275.65;10086.19;10086.2;76625142.77000001
2019-07-01 15:30:00;10086.2;10357.99;10006.43;10355.63;85444714.64000002
2019-07-01 16:00:00;10355.63;10438.56;10302.28;10411.02;29782953.759999994
2019-07-01 16:30:00;10411.02;10423.57;10239.26;10295.09;22841833.039999995
2019-07-01 17:00:00;10295.09;10384.44;10229.23;10263.12;18915961.179999996
2019-07-01 17:30:00;10263.12;10281.45;10163.37;10264.19;26330630.72
2019-07-01 18:00:00;10264.19;10300.52;10178.59;10263.46;16926006.07
2019-07-01 18:30:00;10263.46;10339.33;10258.92;10286.66;15733502.08
2019-07-01 19:00:00;10286.66;10288.33;10101.27;10103.07;33744519.81
2019-07-01 19:30:00;10103.07;10257.87;10008.85;10220.11;48341442.419999994
2019-07-01 20:00:00;10220.11;10410.88;10218.2;10341.18;35953668.23000001
2019-07-01 20:30:00;10341.18;10567.37;10305.92;10493.11;35001172.3
2019-07-01 21:00:00;10493.11;10593.38;10446.24;10484.75;23042175.650000002
2019-07-01 21:30:00;10484.75;10606.18;10481.19;10578.24;13813450.430000003
2019-07-01 22:00:00;10578.24;10578.24;10438.61;10470.74;18774436.920000006
2019-07-01 22:30:00;10470.74;10533.44;10446.66;10470.08;18089458.290000003
2019-07-01 23:00:00;10470.08;10606.57;10468.51;10605.71;14229134.820000002
2019-07-01 23:30:00;10605.71;10652.12;10556.17;10591.87;13387850.07
2019-07-02 00:00:00;10591.87;10673.44;10478.78;10522.2;27873070.950000003
2019-07-02 00:30:00;10522.2;10535.18;10352.64;10352.64;17363916.089999996
2019-07-02 01:00:00;10352.64;10403.58;10315.05;10338.32;9613354.399999999
2019-07-02 01:30:00;10338.32;10368.72;10200.46;10245.84;16403273.76
2019-07-02 02:00:00;10245.84;10324.28;10220.86;10322.62;11085983.179999998
2019-07-02 02:30:00;10322.62;10371.42;10246.21;10254.43;10164362.089999998
2019-07-02 03:00:00;10254.43;10329.3;10229.21;10273.34;9659296.370000001
2019-07-02 03:30:00;10273.34;10331.3;10251.51;10321.15;7479592.569999999
2019-07-02 04:00:00;10321.15;10361.82;9901.93;9917.38;72542954.06
2019-07-02 04:30:00;9917.38;9967.16;9809.69;9907.24;65729407.87
2019-07-02 05:00:00;9907.24;9948.89;9781.43;9894.43;32454516.189999994
2019-07-02 05:30:00;9894.43;9898.21;9766.06;9804.28;28308831.769999996
2019-07-02 06:00:00;9804.28;9892.47;9732.41;9871.99;28703363.960000005
2019-07-02 06:30:00;9871.99;9881.43;9771.51;9782.71;17827251.910000004
2019-07-02 07:00:00;9782.71;9893.11;9782.01;9853.23;15167437.4
2019-07-02 07:30:00;9853.23;9909.27;9828.7;9848.02;15840613.100000001
2019-07-02 08:00:00;9848.02;9893.91;9813.08;9888.95;10817087.500000002
2019-07-02 08:30:00;9888.95;10272.68;9886.81;10200.63;55475012.49999999
2019-07-02 09:00:00;10200.63;10318.71;10200.3;10231.22;19713846.77
2019-07-02 09:30:00;10231.22;10269.09;10129.51;10166.83;18005495.940000005
2019-07-02 10:00:00;10166.83;10247.36;10099.13;10103.31;11091380.87
2019-07-02 10:30:00;10103.31;10105.97;10013.23;10046.33;19864133.129999995
2019-07-02 11:00:00;10046.33;10047.78;9790.91;9819.31;38325896.89999999
2019-07-02 11:30:00;9819.31;10207.48;9678.1;9966.72;92650084.71
2019-07-02 12:00:00;9966.72;10148.63;9921.75;10057.45;45004399.10000001
