datetime; open; high; low; close; volume; suspicious
34988000;2161900;2161900;2161900;2161900;800;0
34996000;2161700;2161700;2161700;2161700;800;0
35000000;2161700;2161700;2161700;2161700;100;0
35005000;2161900;2161900;2161900;2161900;100;0
35008000;2161800;2161800;2161800;2161800;100;0
35012000;2161600;2161621;2161600;2161600;1534;0
35018000;2161600;2161650;2161600;2161650;70;0
35024000;2161800;2161800;2161700;2161700;200;0
35034000;2161900;2161900;2161900;2161900;100;0
35040000;2161800;2161800;2161800;2161800;1000;0
35046000;2161801;2161801;2161801;2161801;50;0
35049000;2161800;2161800;2161800;2161800;100;0
35057000;2162000;2162000;2162000;2162000;1500;0
35064000;2162200;2162200;2162100;2162100;1477;0
35066000;2162200;2162200;2162200;2162200;1100;0
35069000;2162480;2162480;2162480;2162480;5;0
35070000;2162500;2162500;2162500;2162500;100;0
35079000;2162400;2162400;2162400;2162400;1300;0
35093000;2162449;2162449;2162449;2162449;38;0
35095000;2162400;2162400;2162400;2162400;400;0
35098000;2162700;2162700;2162700;2162700;200;0
35099000;2162700;2162700;2162700;2162700;100;0
35103000;2162899;2162899;2162899;2162899;45;0
35106000;2163100;2163100;2163100;2163100;150;0
35107000;2163100;2163100;2163100;2163100;100;0
35108000;2163000;2163000;2163000;2163000;2300;0
35109000;2163200;2163200;2163200;2163200;100;0
35110000;2163201;2163201;2163201;2163201;228;0
35114000;2163700;2163700;2163700;2163700;250;0
35115000;2163690;2163690;2163690;2163690;50;0
35116000;2163500;2163500;2163500;2163500;300;0
35117000;2163586;2163586;2163586;2163586;50;0
35118000;2163500;2163500;2163500;2163500;5;0
35124000;2163500;2163500;2163500;2163500;100;0
35127000;2163400;2163400;2163400;2163400;200;0
35130000;2163300;2163300;2163300;2163300;100;0
35144000;2162800;2162800;2162800;2162800;100;0
35151000;2162600;2162600;2162600;2162600;100;0
35152000;2162650;2162650;2162650;2162650;15;0
35160000;2162800;2162800;2162800;2162800;1;0
35169000;2162980;2162980;2162980;2162980;51;0
35170000;2162900;2162900;2162900;2162900;400;0
35174000;2162875;2162875;2162875;2162875;42;0
35176000;2162800;2162800;2162800;2162800;100;0
35186000;2162700;2162700;2162700;2162700;100;0
35190000;2162711;2162711;2162711;2162711;100;0
35200000;2162660;2162660;2162660;2162660;68;0
35207000;2162723;2162723;2162675;2162675;105;0
35209000;2162602;2162602;2162602;2162602;100;0
35212000;2162700;2162700;2162700;2162700;50;0
