datetime; open; high; low; close; volume; suspicious
36221000;1425600;1425700;1425590;1425700;36585;0
36222000;1425750;1425800;1425700;1425800;1100;0
36223000;1425700;1425799;1425700;1425710;63;0
36225000;1425800;1425800;1425700;1425710;2200;0
36226000;1425750;1425750;1425700;1425700;1800;0
36227000;1425668;1425668;1425668;1425668;1000;0
36228000;1425600;1425600;1425600;1425600;500;0
36230000;1425700;1425700;1425700;1425700;56;0
36231000;1425664;1425664;1425664;1425664;50;0
36232000;1425600;1425600;1425600;1425600;300;0
36233000;1425700;1425700;1425700;1425700;100;0
36234000;1425800;1425800;1425700;1425749;475;0
36236000;1425700;1425750;1425700;1425750;2550;0
36238000;1425750;1425750;1425750;1425750;70;0
36239000;1425700;1425750;1425700;1425700;233;0
36240000;1425657;1425657;1425657;1425657;91;0
36243000;1425650;1425650;1425600;1425600;500;0
36244000;1425665;1425665;1425665;1425665;135;0
36248000;1425600;1425650;1425600;1425600;8937;0
36249000;1425650;1425650;1425600;1425600;3100;0
36252000;1425608;1425608;1425608;1425608;200;0
36253000;1425600;1425700;1425600;1425700;700;0
36254000;1425650;1425800;1425610;1425800;5611;0
36255000;1425900;1425900;1425850;1425900;1321;0
36257000;1425957;1425957;1425957;1425957;5;0
36258000;1425930;1425950;1425900;1425900;360;0
36260000;1425800;1425800;1425800;1425800;200;0
36261000;1425750;1425750;1425750;1425750;100;0
36262000;1425700;1425700;1425700;1425700;225;0
36264000;1425650;1425650;1425650;1425650;100;0
36267000;1425700;1425700;1425700;1425700;135;0
36268000;1425700;1425700;1425700;1425700;500;0
36269000;1425700;1425700;1425700;1425700;100;0
36271000;1425875;1425875;1425875;1425875;1000;0
36272000;1425800;1425800;1425800;1425800;1600;0
36276000;1425800;1425850;1425800;1425801;500;0
36277000;1425800;1425800;1425800;1425800;3;0
36280000;1425850;1425900;1425850;1425900;333;0
36285000;1425925;1426000;1425925;1426000;33258;0
36286000;1426000;1426000;1425950;1426000;6198;0
36288000;1425900;1426000;1425900;1426000;27;0
36290000;1425999;1425999;1425999;1425999;1000;0
36291000;1425900;1425900;1425900;1425900;501;0
36292000;1425800;1425800;1425700;1425700;3063;0
36293000;1425763;1425763;1425763;1425763;10;0
36294000;1425800;1425800;1425800;1425800;32;0
36295000;1425857;1425857;1425857;1425857;400;0
36296000;1425801;1425801;1425801;1425801;80;0
36298000;1425900;1425900;1425900;1425900;300;0
36301000;1425922;1425922;1425922;1425922;1500;0
36302000;1426000;1426200;1426000;1426200;335;0
36303000;1426200;1426200;1426200;1426200;100;0
36304000;1426159;1426199;1426159;1426199;3905;0
36305000;1426150;1426150;1426150;1426150;100;0
36306000;1426150;1426150;1426100;1426100;201;0
36307000;1426100;1426100;1426100;1426100;569;0
36308000;1426110;1426110;1426110;1426110;100;0
36309000;1426150;1426150;1426100;1426110;601;0
36310000;1426200;1426200;1426200;1426200;61;0
36311000;1426190;1426190;1426190;1426190;100;0
36313000;1426200;1426300;1426200;1426200;3337;0
36314000;1426300;1426300;1426300;1426300;2300;0
36316000;1426300;1426300;1426300;1426300;900;0
36317000;1426300;1426300;1426300;1426300;514;0
36318000;1426200;1426200;1426200;1426200;50;0
36321000;1426200;1426200;1426200;1426200;220;0
36322000;1426100;1426100;1426100;1426100;1058;0
36323000;1426100;1426102;1426100;1426102;1264;0
36324000;1426050;1426050;1426050;1426050;500;0
36327000;1426200;1426200;1426200;1426200;1018;0
36329000;1426200;1426200;1426200;1426200;100;0
36330000;1426288;1426288;1426288;1426288;800;0
36331000;1426400;1426400;1426400;1426400;400;0
36333000;1426399;1426399;1426300;1426300;300;0
36334000;1426300;1426300;1426300;1426300;200;0
36335000;1426300;1426300;1426300;1426300;100;0
36336000;1426300;1426400;1426300;1426400;2826;0
36337000;1426300;1426300;1426300;1426300;140;0
36339000;1426300;1426300;1426200;1426274;32364;0
36340000;1426203;1426300;1426203;1426300;103;0
36341000;1426230;1426250;1426200;1426200;907;0
36343000;1426200;1426200;1426200;1426200;100;0
36345000;1426299;1426300;1426200;1426200;5776;0
36346000;1426220;1426220;1426220;1426220;25;0
36347000;1426300;1426300;1426300;1426300;800;0
36348000;1426400;1426400;1426400;1426400;1600;0
36351000;1426300;1426300;1426300;1426300;100;0
36352000;1426374;1426374;1426300;1426300;134;0
36354000;1426300;1426300;1426300;1426300;7723;0
36355000;1426200;1426200;1426200;1426200;300;0
36357000;1426250;1426350;1426200;1426350;39700;0
36358000;1426400;1426400;1426400;1426400;400;0
36359000;1426400;1426400;1426400;1426400;49;0
36360000;1426400;1426400;1426400;1426400;100;0
36361000;1426350;1426400;1426350;1426400;2500;0
36362000;1426400;1426400;1426400;1426400;800;0
36363000;1426410;1426410;1426410;1426410;2000;0
36364000;1426400;1426400;1426400;1426400;200;0
36366000;1426450;1426450;1426450;1426450;100;0
36367000;1426400;1426400;1426400;1426400;1000;0
36369000;1426300;1426300;1426300;1426300;1300;0
36370000;1426300;1426300;1426300;1426300;4400;0
36371000;1426300;1426400;1426300;1426400;6915;0
36372000;1426390;1426390;1426390;1426390;70;0
36373000;1426400;1426400;1426300;1426350;2925;0
36374000;1426300;1426300;1426300;1426300;3400;0
36375000;1426350;1426400;1426300;1426300;4324;0
36376000;1426300;1426300;1426300;1426300;100;0
36377000;1426300;1426300;1426300;1426300;2593;0
36380000;1426200;1426200;1426100;1426100;3267;0
36381000;1426100;1426100;1426000;1426000;6000;0
36383000;1425929;1425929;1425929;1425929;2905;0
36384000;1426000;1426000;1425989;1425993;1068;0
36385000;1425900;1425900;1425900;1425900;4;0
36387000;1426000;1426000;1426000;1426000;100;0
36388000;1425960;1426100;1425900;1426099;3812;0
36389000;1426099;1426300;1426000;1426200;7629;0
36390000;1426100;1426100;1426100;1426100;500;0
36391000;1426150;1426200;1426150;1426199;2100;0
36392000;1426199;1426200;1426170;1426200;1521;0
36393000;1426192;1426200;1426192;1426200;229;0
36395000;1426200;1426200;1426200;1426200;300;0
36396000;1426300;1426300;1426300;1426300;1300;0
36399000;1426350;1426350;1426300;1426300;128;0
36402000;1426300;1426300;1426300;1426300;485;0
36404000;1426399;1426399;1426350;1426350;1360;0
36407000;1426400;1426400;1426400;1426400;6;0
36408000;1426310;1426310;1426300;1426300;500;0
36409000;1426350;1426350;1426350;1426350;400;0
36411000;1426400;1426400;1426400;1426400;400;0
36414000;1426360;1426360;1426360;1426360;75;0
36417000;1426300;1426300;1426200;1426300;903;0
36419000;1426400;1426400;1426400;1426400;500;0
36420000;1426400;1426500;1426400;1426500;1184;0
36421000;1426450;1426465;1426400;1426465;700;0
36423000;1426399;1426399;1426399;1426399;100;0
36425000;1426300;1426300;1426300;1426300;100;0
36426000;1426300;1426300;1426300;1426300;1008;0
36427000;1426200;1426200;1426200;1426200;525;0
36428000;1426200;1426300;1426200;1426300;10;0
36429000;1426200;1426200;1426200;1426200;400;0
36430000;1426250;1426250;1426250;1426250;100;0
36431000;1426200;1426300;1426200;1426299;1130;0
36437000;1426100;1426100;1426100;1426100;200;0
36438000;1426100;1426100;1426100;1426100;417;0
36439000;1426150;1426150;1426150;1426150;100;0
36440000;1426200;1426200;1426200;1426200;100;0
36442000;1426100;1426199;1426100;1426199;101;0
36443000;1426100;1426200;1426100;1426200;710;0
36444000;1426300;1426300;1426293;1426293;1755;0
36445000;1426300;1426300;1426250;1426250;1023;0
36447000;1426250;1426300;1426250;1426300;300;0
36450000;1426400;1426400;1426350;1426400;300;0
36453000;1426400;1426400;1426400;1426400;200;0
36454000;1426400;1426400;1426350;1426350;1215;0
36455000;1426400;1426400;1426400;1426400;1600;0
36456000;1426400;1426450;1426400;1426450;900;0
36459000;1426500;1426500;1426400;1426400;4100;0
36461000;1426300;1426350;1426300;1426350;215;0
36463000;1426300;1426300;1426300;1426300;4000;0
36464000;1426350;1426350;1426300;1426300;300;0
36465000;1426350;1426350;1426350;1426350;100;0
36466000;1426400;1426400;1426400;1426400;2000;0
36468000;1426450;1426450;1426450;1426450;100;0
36470000;1426500;1426600;1426500;1426600;4205;0
36471000;1426600;1426700;1426600;1426700;4110;0
36472000;1426700;1426900;1426700;1426800;4922;0
36473000;1426800;1426800;1426700;1426700;2836;0
36474000;1426700;1426700;1426600;1426600;2522;0
36475000;1426600;1426600;1426500;1426500;496;0
36476000;1426500;1426500;1426500;1426500;200;0
36477000;1426500;1426500;1426500;1426500;200;0
36482000;1426550;1426600;1426500;1426500;300;0
36486000;1426600;1426600;1426600;1426600;300;0
36487000;1426638;1426638;1426638;1426638;8;0
36488000;1426600;1426600;1426600;1426600;1;0
36489000;1426600;1426600;1426600;1426600;229;0
36490000;1426600;1426600;1426540;1426540;1135;0
36493000;1426550;1426600;1426500;1426500;614;0
36497000;1426625;1426625;1426600;1426600;63;0
36498000;1426600;1426600;1426600;1426600;200;0
36501000;1426600;1426600;1426600;1426600;100;0
36503000;1426600;1426600;1426600;1426600;200;0
36504000;1426600;1426600;1426600;1426600;55;0
36507000;1426550;1426550;1426301;1426301;4876;0
36508000;1426300;1426358;1426300;1426300;700;0
36509000;1426300;1426300;1426300;1426300;100;0
36510000;1426300;1426300;1426300;1426300;1200;0
36513000;1426250;1426250;1426250;1426250;50;0
36515000;1426258;1426258;1426258;1426258;60;0
36521000;1426300;1426300;1426300;1426300;400;0
36522000;1426400;1426400;1426300;1426300;177;0
36523000;1426340;1426340;1426340;1426340;175;0
36524000;1426300;1426300;1426300;1426300;100;0
36526000;1426399;1426399;1426350;1426350;190;0
36527000;1426400;1426400;1426350;1426400;500;0
36528000;1426300;1426311;1426300;1426311;500;0
36529000;1426400;1426400;1426400;1426400;100;0
36530000;1426400;1426400;1426400;1426400;100;0
36535000;1426372;1426372;1426350;1426350;189;0
36539000;1426300;1426300;1426300;1426300;500;0
36541000;1426299;1426299;1426200;1426200;2700;0
36542000;1426300;1426300;1426300;1426300;700;0
36543000;1426300;1426400;1426200;1426325;48125;0
36544000;1426300;1426343;1426300;1426343;1700;0
36545000;1426400;1426400;1426300;1426400;2000;0
36546000;1426400;1426400;1426350;1426400;900;0
36549000;1426300;1426300;1426300;1426300;800;0
36550000;1426250;1426250;1426250;1426250;1100;0
36552000;1426300;1426300;1426300;1426300;13;0
36553000;1426300;1426300;1426300;1426300;200;0
36554000;1426200;1426300;1426200;1426300;2400;0
36558000;1426300;1426300;1426300;1426300;200;0
36560000;1426200;1426200;1426200;1426200;500;0
36564000;1426200;1426200;1426200;1426200;2517;0
36565000;1426300;1426300;1426200;1426200;1323;0
36566000;1426100;1426200;1426100;1426150;1456;0
36568000;1426101;1426101;1426101;1426101;1;0
36571000;1426100;1426150;1426100;1426100;1500;0
36572000;1426200;1426200;1426100;1426100;10789;0
36573000;1426100;1426100;1426100;1426100;4552;0
36574000;1426200;1426200;1426200;1426200;400;0
36577000;1426100;1426100;1426100;1426100;100;0
36578000;1426100;1426100;1426099;1426099;31;0
36579000;1426000;1426050;1426000;1426000;1259;0
36580000;1425900;1425900;1425900;1425900;272;0
36581000;1425927;1425927;1425800;1425800;2307;0
36582000;1425900;1425900;1425750;1425750;807;0
36583000;1425750;1425800;1425700;1425800;26925;0
36584000;1425899;1425899;1425700;1425800;1167;0
36585000;1425800;1425800;1425800;1425800;200;0
36586000;1425850;1425850;1425850;1425850;200;0
36587000;1425890;1425890;1425800;1425800;105;0
36588000;1425800;1425866;1425800;1425866;725;0
36590000;1425800;1425800;1425800;1425800;1;0
36591000;1425800;1425800;1425800;1425800;100;0
36593000;1425785;1425785;1425700;1425701;1448;0
36594000;1425761;1425761;1425700;1425700;370;0
36596000;1425800;1425950;1425800;1425950;1730;0
36597000;1426000;1426000;1425950;1426000;1007;0
36601000;1426100;1426100;1426000;1426100;3801;0
36603000;1426100;1426100;1426100;1426100;1500;0
36604000;1426200;1426200;1426200;1426200;50;0
36605000;1426175;1426175;1426175;1426175;1;0
36606000;1426143;1426143;1426143;1426143;100;0
36607000;1426100;1426100;1426100;1426100;300;0
36608000;1426050;1426050;1426030;1426030;150;0
36609000;1426050;1426050;1426000;1426000;1000;0
36610000;1425900;1425900;1425900;1425900;50;0
36611000;1426000;1426000;1425900;1425900;504;0
36612000;1426000;1426000;1426000;1426000;100;0
36615000;1425900;1425950;1425900;1425950;200;0
36616000;1425950;1425950;1425900;1425900;551;0
36617000;1425700;1425800;1425600;1425627;25484;0
36618000;1425600;1425600;1425600;1425600;10;0
36619000;1425600;1425700;1425600;1425700;2500;0
36621000;1425650;1425650;1425600;1425600;652;0
36624000;1425650;1425650;1425600;1425650;500;0
36625000;1425700;1425700;1425700;1425700;1000;0
36627000;1425700;1425700;1425700;1425700;579;0
36628000;1425650;1425650;1425600;1425600;3300;0
36631000;1425600;1425650;1425600;1425650;300;0
36632000;1425700;1425750;1425700;1425750;1100;0
36634000;1425700;1425700;1425700;1425700;1000;0
36635000;1425700;1425700;1425700;1425700;100;0
36637000;1425700;1425700;1425650;1425650;1260;0
36639000;1425699;1425699;1425699;1425699;300;0
36640000;1425600;1425800;1425600;1425758;3600;0
36641000;1425789;1425799;1425789;1425793;1755;0
36643000;1425799;1425799;1425799;1425799;1755;0
36644000;1425700;1425700;1425700;1425700;100;0
36645000;1425700;1425700;1425700;1425700;100;0
36646000;1425700;1425700;1425700;1425700;300;0
36647000;1425650;1425650;1425600;1425650;1415;0
36648000;1425700;1425700;1425700;1425700;300;0
36649000;1425701;1425701;1425700;1425700;325;0
36651000;1425700;1425700;1425700;1425700;1400;0
36653000;1425650;1425650;1425610;1425610;300;0
36654000;1425700;1425700;1425700;1425700;100;0
36655000;1425600;1425600;1425600;1425600;400;0
36656000;1425668;1425668;1425600;1425600;401;0
36657000;1425600;1425650;1425600;1425650;3500;0
36658000;1425700;1425900;1425700;1425700;22434;0
36660000;1425900;1425900;1425900;1425900;2450;0
36661000;1425900;1425900;1425900;1425900;300;0
36662000;1425800;1425800;1425800;1425800;400;0
36663000;1425899;1425899;1425899;1425899;33;0
36665000;1425900;1425900;1425900;1425900;1000;0
36666000;1425962;1425962;1425959;1425959;2935;0
36668000;1425900;1425900;1425900;1425900;300;0
36669000;1425950;1425950;1425950;1425950;500;0
36671000;1425950;1425950;1425950;1425950;300;0
36672000;1425900;1425900;1425900;1425900;600;0
36673000;1425900;1425950;1425800;1425800;10214;0
36674000;1425900;1425900;1425900;1425900;200;0
36677000;1425900;1425900;1425900;1425900;600;0
36680000;1425958;1425958;1425958;1425958;3;0
36681000;1425950;1425950;1425900;1425900;400;0
36682000;1425999;1425999;1425999;1425999;10;0
36685000;1426000;1426050;1426000;1426000;6957;0
36686000;1426000;1426000;1426000;1426000;4;0
36687000;1425900;1425950;1425900;1425950;2500;0
36688000;1425800;1425800;1425800;1425800;1664;0
36689000;1425700;1425700;1425700;1425700;1677;0
36690000;1425700;1425700;1425700;1425700;100;0
36691000;1425700;1425800;1425700;1425800;970;0
36692000;1425800;1425800;1425800;1425800;12700;0
36694000;1425700;1425700;1425700;1425700;288;0
36695000;1425800;1425800;1425800;1425800;100;0
36696000;1425800;1425800;1425700;1425700;400;0
36697000;1425773;1425773;1425773;1425773;100;0
36698000;1425800;1425800;1425800;1425800;200;0
36699000;1425800;1425850;1425800;1425830;625;0
36700000;1425850;1425850;1425850;1425850;127;0
36701000;1425800;1425850;1425800;1425800;1700;0
36702000;1425700;1425700;1425700;1425700;1300;0
36704000;1425650;1425650;1425650;1425650;1;0
36705000;1425700;1425700;1425601;1425601;2600;0
36707000;1425655;1425655;1425600;1425600;800;0
36708000;1425671;1425671;1425671;1425671;21;0
36710000;1425650;1425700;1425650;1425700;300;0
36711000;1425700;1425700;1425700;1425700;100;0
36714000;1425600;1425600;1425600;1425600;70;0
36715000;1425700;1425700;1425700;1425700;4500;0
36716000;1425700;1425750;1425600;1425601;5713;0
36717000;1425700;1425700;1425700;1425700;100;0
36718000;1425700;1425900;1425700;1425900;11089;0
36719000;1425900;1426000;1425900;1426000;240;0
36720000;1425984;1425984;1425900;1425900;695;0
36721000;1425900;1425900;1425900;1425900;509;0
36722000;1425850;1425850;1425850;1425850;100;0
36726000;1425850;1425850;1425800;1425800;300;0
36727000;1425800;1425850;1425800;1425800;10800;0
36728000;1425800;1425800;1425800;1425800;800;0
36729000;1425750;1425750;1425700;1425700;10600;0
36730000;1425700;1425808;1425700;1425700;9700;0
36731000;1425700;1425750;1425700;1425700;3700;0
36733000;1425799;1425799;1425700;1425700;2094;0
36734000;1425700;1425700;1425700;1425700;1500;0
36737000;1425650;1425650;1425600;1425600;1300;0
36739000;1425700;1425700;1425700;1425700;100;0
36740000;1425700;1425700;1425700;1425700;2;0
36741000;1425600;1425600;1425600;1425600;400;0
36742000;1425600;1425600;1425600;1425600;100;0
36743000;1425600;1425600;1425600;1425600;101;0
36744000;1425600;1425650;1425600;1425600;1400;0
36745000;1425601;1425601;1425600;1425600;32;0
36747000;1425700;1425700;1425650;1425650;500;0
36748000;1425700;1425700;1425700;1425700;2100;0
36749000;1425700;1425700;1425700;1425700;1000;0
36750000;1425700;1425700;1425700;1425700;500;0
36753000;1425729;1425729;1425700;1425700;270;0
36756000;1425700;1425700;1425700;1425700;300;0
36757000;1425750;1425750;1425750;1425750;200;0
36758000;1425800;1425850;1425750;1425850;3000;0
36759000;1425850;1425850;1425801;1425801;600;0
36760000;1425867;1425867;1425867;1425867;400;0
36761000;1425850;1425850;1425850;1425850;200;0
36762000;1425800;1425800;1425800;1425800;1;0
36763000;1425850;1425850;1425700;1425700;1100;0
36765000;1425700;1425750;1425700;1425700;3415;0
36767000;1425600;1425600;1425600;1425600;1100;0
36768000;1425600;1425690;1425600;1425690;501;0
36769000;1425600;1425650;1425600;1425650;600;0
36770000;1425557;1425557;1425557;1425557;100;0
36772000;1425500;1425500;1425500;1425500;1;0
36773000;1425500;1425500;1425400;1425400;3329;0
36775000;1425400;1425500;1425400;1425500;700;0
36776000;1425450;1425450;1425400;1425400;121;0
36777000;1425500;1425500;1425500;1425500;100;0
36779000;1425450;1425500;1425450;1425500;700;0
36780000;1425400;1425450;1425400;1425450;101;0
36781000;1425450;1425450;1425300;1425300;2701;0
36782000;1425315;1425315;1425300;1425300;200;0
36784000;1425300;1425350;1425300;1425350;2900;0
36785000;1425300;1425301;1425300;1425301;1105;0
36786000;1425300;1425300;1425258;1425258;907;0
36787000;1425300;1425300;1425300;1425300;700;0
36789000;1425200;1425200;1425200;1425200;100;0
36790000;1425250;1425300;1425200;1425200;2902;0
36792000;1425100;1425150;1425100;1425100;5000;0
36793000;1425145;1425200;1425145;1425150;1635;0
36794000;1425100;1425100;1425100;1425100;100;0
36795000;1425100;1425200;1425100;1425161;4298;0
36796000;1425158;1425158;1425158;1425158;200;0
36797000;1425158;1425158;1425158;1425158;500;0
36798000;1425200;1425200;1425100;1425100;1800;0
36799000;1425200;1425250;1425200;1425250;1600;0
36800000;1425300;1425300;1425300;1425300;100;0
36801000;1425300;1425300;1425250;1425250;3100;0
36804000;1425400;1425400;1425300;1425400;749;0
36806000;1425400;1425400;1425400;1425400;800;0
36808000;1425400;1425400;1425400;1425400;700;0
36809000;1425400;1425600;1425400;1425550;48726;0
36810000;1425550;1425600;1425550;1425550;300;0
36811000;1425500;1425550;1425500;1425500;2100;0
36812000;1425500;1425500;1425500;1425500;100;0
36814000;1425400;1425500;1425400;1425400;1400;0
36815000;1425400;1425400;1425400;1425400;300;0
36817000;1425500;1425500;1425400;1425425;11600;0
36819000;1425450;1425450;1425350;1425400;1300;0
36821000;1425300;1425300;1425300;1425300;1300;0
36822000;1425263;1425300;1425200;1425200;1515;0
36824000;1425230;1425250;1425200;1425200;3188;0
36825000;1425200;1425200;1425200;1425200;1100;0
36826000;1425200;1425200;1425200;1425200;3900;0
36827000;1425200;1425200;1425200;1425200;3906;0
36828000;1425200;1425200;1425200;1425200;5900;0
36829000;1425250;1425250;1425200;1425200;9669;0
36830000;1425200;1425200;1425200;1425200;200;0
36831000;1425300;1425300;1425200;1425300;24793;0
36832000;1425300;1425300;1425300;1425300;11994;0
36833000;1425200;1425300;1425200;1425300;3701;0
36834000;1425300;1425300;1425273;1425300;1555;0
36835000;1425300;1425400;1425300;1425300;14047;0
36836000;1425300;1425400;1425300;1425400;4600;0
36839000;1425500;1425500;1425500;1425500;700;0
36840000;1425500;1425500;1425500;1425500;3800;0
36841000;1425600;1425600;1425600;1425600;100;0
36842000;1425550;1425550;1425500;1425500;3300;0
36844000;1425500;1425600;1425400;1425600;1400;0
36845000;1425500;1425500;1425500;1425500;500;0
36846000;1425550;1425550;1425550;1425550;200;0
36847000;1425550;1425600;1425550;1425600;800;0
36848000;1425500;1425550;1425500;1425550;1000;0
36850000;1425600;1425600;1425500;1425500;900;0
36851000;1425578;1425600;1425578;1425600;2300;0
36853000;1425600;1425600;1425600;1425600;800;0
36855000;1425600;1425600;1425550;1425550;850;0
36856000;1425600;1425600;1425600;1425600;300;0
36858000;1425550;1425600;1425550;1425600;900;0
36860000;1425550;1425550;1425550;1425550;250;0
36861000;1425600;1425700;1425600;1425700;4704;0
36862000;1425600;1425675;1425600;1425675;1600;0
36863000;1425650;1425650;1425600;1425600;895;0
36864000;1425650;1425700;1425633;1425633;3580;0
36865000;1425600;1425600;1425600;1425600;200;0
36866000;1425600;1425650;1425600;1425600;3450;0
36867000;1425500;1425500;1425500;1425500;300;0
36868000;1425500;1425500;1425500;1425500;2630;0
36869000;1425500;1425500;1425500;1425500;800;0
36871000;1425500;1425500;1425450;1425500;2294;0
36872000;1425400;1425400;1425310;1425310;503;0
36873000;1425400;1425489;1425400;1425489;1524;0
36874000;1425450;1425500;1425450;1425500;900;0
36875000;1425400;1425400;1425400;1425400;100;0
36876000;1425500;1425500;1425500;1425500;300;0
36877000;1425450;1425500;1425400;1425400;1800;0
36878000;1425400;1425450;1425399;1425450;1804;0
36879000;1425400;1425400;1425399;1425400;1446;0
36880000;1425400;1425400;1425400;1425400;800;0
36881000;1425400;1425500;1425400;1425500;376;0
36882000;1425496;1425500;1425496;1425500;305;0
36883000;1425500;1425500;1425500;1425500;1200;0
36884000;1425500;1425500;1425500;1425500;470;0
36885000;1425500;1425600;1425500;1425600;1730;0
36886000;1425600;1425600;1425550;1425550;300;0
36887000;1425600;1425600;1425600;1425600;200;0
36888000;1425550;1425700;1425550;1425700;1001;0
36889000;1425700;1425700;1425600;1425650;800;0
36890000;1425650;1425650;1425600;1425600;451;0
36891000;1425700;1425700;1425700;1425700;300;0
36892000;1425650;1425650;1425599;1425599;1700;0
36893000;1425550;1425600;1425500;1425525;1450;0
36894000;1425500;1425550;1425500;1425550;600;0
36895000;1425600;1425600;1425400;1425500;423;0
36896000;1425500;1425500;1425500;1425500;300;0
36897000;1425500;1425500;1425500;1425500;300;0
36898000;1425500;1425500;1425500;1425500;200;0
36899000;1425500;1425500;1425500;1425500;400;0
36901000;1425430;1425500;1425430;1425500;550;0
36903000;1425495;1425495;1425495;1425495;600;0
36904000;1425500;1425500;1425475;1425500;2000;0
36907000;1425449;1425449;1425449;1425449;50;0
36908000;1425500;1425500;1425500;1425500;100;0
36909000;1425500;1425500;1425500;1425500;300;0
36911000;1425500;1425699;1425470;1425699;2571;0
36912000;1425600;1425600;1425600;1425600;1300;0
36913000;1425500;1425550;1425500;1425500;5500;0
36914000;1425450;1425500;1425400;1425500;4700;0
36915000;1425411;1425411;1425411;1425411;100;0
36917000;1425400;1425400;1425400;1425400;200;0
36919000;1425400;1425400;1425400;1425400;3306;0
36921000;1425300;1425390;1425300;1425390;14;0
36922000;1425368;1425368;1425368;1425368;100;0
36925000;1425390;1425390;1425390;1425390;39;0
36926000;1425388;1425400;1425388;1425400;2600;0
36927000;1425458;1425458;1425458;1425458;1;0
36929000;1425400;1425450;1425400;1425400;1400;0
36931000;1425300;1425300;1425300;1425300;2800;0
36932000;1425300;1425300;1425300;1425300;100;0
36934000;1425300;1425350;1425300;1425350;600;0
36935000;1425200;1425200;1425200;1425200;300;0
36936000;1425201;1425201;1425201;1425201;2000;0
36938000;1425200;1425200;1425200;1425200;500;0
36939000;1425200;1425200;1425200;1425200;200;0
36941000;1425200;1425200;1425200;1425200;200;0
36943000;1425200;1425205;1425200;1425205;100;0
36945000;1425201;1425201;1425201;1425201;36;0
36946000;1425200;1425200;1425200;1425200;9400;0
36947000;1425200;1425200;1425200;1425200;1600;0
36950000;1425200;1425200;1425200;1425200;10;0
36952000;1425200;1425250;1425100;1425100;4100;0
36953000;1425286;1425286;1425286;1425286;100;0
36954000;1425250;1425300;1425250;1425300;1748;0
36955000;1425200;1425200;1425200;1425200;700;0
36956000;1425300;1425300;1425200;1425200;5300;0
36957000;1425200;1425200;1425200;1425200;401;0
36958000;1425100;1425100;1425100;1425100;100;0
36961000;1425100;1425164;1425100;1425164;60;0
36962000;1425100;1425100;1425100;1425100;1166;0
36963000;1425100;1425100;1425100;1425100;115;0
36966000;1425193;1425193;1425100;1425100;129;0
36967000;1425200;1425200;1425100;1425190;700;0
36969000;1425100;1425100;1425100;1425100;900;0
36970000;1425100;1425100;1425100;1425100;60;0
36971000;1425050;1425050;1425000;1425000;3705;0
36972000;1425000;1425000;1424950;1425000;15311;0
36973000;1425000;1425000;1424900;1424900;6543;0
36974000;1424909;1424909;1424909;1424909;100;0
36975000;1424999;1424999;1424900;1424900;1200;0
36976000;1424950;1424950;1424900;1424900;400;0
36977000;1424900;1424900;1424900;1424900;2100;0
36979000;1424900;1424900;1424800;1424800;1164;0
36980000;1424800;1424800;1424800;1424800;150;0
36981000;1424800;1424800;1424800;1424800;1658;0
36983000;1424800;1424800;1424800;1424800;100;0
36984000;1424800;1424800;1424800;1424800;2600;0
36986000;1424810;1424810;1424810;1424810;400;0
36987000;1424900;1424900;1424850;1424900;1501;0
36990000;1424800;1424800;1424800;1424800;1000;0
36991000;1424850;1424900;1424850;1424850;138;0
36993000;1424884;1424884;1424800;1424800;410;0
36994000;1424850;1424850;1424850;1424850;100;0
36995000;1424850;1424850;1424850;1424850;6400;0
36996000;1424900;1424900;1424800;1424800;249;0
36997000;1424900;1424900;1424850;1424900;2600;0
36998000;1424900;1424950;1424800;1424800;1615;0
36999000;1424800;1424800;1424700;1424700;6870;0
37001000;1424800;1424800;1424800;1424800;2200;0
37004000;1424900;1424900;1424900;1424900;300;0
37005000;1425000;1425000;1425000;1425000;100;0
37006000;1425000;1425000;1425000;1425000;900;0
37007000;1425000;1425050;1425000;1425050;1000;0
37008000;1425100;1425200;1425050;1425150;9413;0
37009000;1425200;1425200;1425200;1425200;500;0
37010000;1425300;1425300;1425250;1425250;2200;0
37012000;1425200;1425299;1425200;1425299;150;0
37013000;1425200;1425200;1425200;1425200;100;0
37014000;1425250;1425350;1425250;1425300;800;0
37015000;1425201;1425250;1425201;1425250;3300;0
37016000;1425200;1425200;1425200;1425200;800;0
37017000;1425250;1425250;1425200;1425200;3400;0
37018000;1425200;1425200;1425200;1425200;200;0
37019000;1425200;1425200;1425200;1425200;100;0
37020000;1425200;1425200;1425200;1425200;600;0
37021000;1425200;1425200;1425200;1425200;100;0
37024000;1425200;1425200;1425150;1425200;6300;0
37025000;1425200;1425250;1425200;1425250;1500;0
37026000;1425200;1425200;1425200;1425200;400;0
37027000;1425300;1425363;1425250;1425363;4452;0
37028000;1425400;1425400;1425350;1425350;700;0
37029000;1425300;1425300;1425300;1425300;500;0
37033000;1425355;1425355;1425355;1425355;40;0
37034000;1425300;1425300;1425300;1425300;100;0
37035000;1425350;1425350;1425300;1425300;500;0
37036000;1425200;1425200;1425200;1425200;100;0
37038000;1425200;1425250;1425200;1425250;200;0
37039000;1425200;1425200;1425200;1425200;200;0
37040000;1425100;1425100;1425100;1425100;1357;0
37041000;1425100;1425100;1425000;1425000;743;0
37042000;1425000;1425000;1425000;1425000;213;0
37044000;1425100;1425100;1425100;1425100;72;0
