datetime; open; high; low; close; volume; suspicious
30590000;2456400;2456400;2456400;2456400;610;0
30600000;2456400;2456400;2456000;2456300;24894;0
30609000;2456400;2456400;2456400;2456400;200;0
30613000;2456400;2456400;2456300;2456300;3070;0
30618000;2456200;2456200;2456200;2456200;2;0
30620000;2456200;2456200;2456200;2456200;235;0
30629000;2456200;2456200;2456200;2456200;250;0
30632000;2456200;2456200;2456200;2456200;134;0
30641000;2456200;2456200;2456200;2456200;500;0
30644000;2456200;2456200;2456100;2456100;2764;0
30654000;2456200;2456200;2456200;2456200;872;0
30660000;2456000;2456000;2456000;2456000;52;0
30662000;2456200;2456200;2455900;2455900;10668;0
30669000;2456100;2456100;2456100;2456100;357;0
30677000;2456000;2456000;2456000;2456000;690;0
30686000;2456000;2456000;2456000;2456000;102;0
30689000;2456000;2456000;2456000;2456000;1200;0
30692000;2456000;2456000;2456000;2456000;278;0
30695000;2456000;2456000;2456000;2456000;40;0
30699000;2456000;2456000;2456000;2456000;1887;0
30704000;2456000;2456000;2456000;2456000;281;0
30707000;2456000;2456000;2456000;2456000;1126;0
30712000;2456000;2456000;2456000;2456000;167;0
30714000;2456000;2456000;2456000;2456000;1235;0
30730000;2455900;2455900;2455900;2455900;205;0
30741000;2455800;2456000;2455500;2455500;13509;0
30744000;2455400;2455400;2455400;2455400;102;0
30747000;2455400;2455500;2455400;2455500;175;0
30752000;2455400;2455400;2455400;2455400;658;0
30759000;2455600;2455600;2455600;2455600;451;0
30760000;2455600;2455600;2455600;2455600;100;0
30767000;2455700;2455700;2455700;2455700;580;0
30768000;2455700;2455700;2455700;2455700;241;0
30774000;2455600;2455600;2455600;2455600;188;0
30782000;2455700;2455700;2455700;2455700;157;0
30793000;2455700;2455700;2455700;2455700;1008;0
30799000;2455800;2455800;2455800;2455800;155;0
30804000;2455800;2455800;2455800;2455800;783;0
30820000;2455800;2455800;2455800;2455800;117;0
30825000;2455500;2455500;2455500;2455500;500;0
30827000;2455800;2455800;2455800;2455800;2317;0
30834000;2455800;2455800;2455800;2455800;1858;0
30852000;2455700;2455700;2455700;2455700;100;0
30861000;2455700;2455700;2455700;2455700;150;0
30865000;2455800;2455800;2455800;2455800;276;0
30866000;2455500;2455500;2455500;2455500;271;0
30872000;2455600;2455600;2455500;2455500;2434;0
30879000;2455500;2455500;2455500;2455500;969;0
30896000;2455200;2455200;2455200;2455200;43;0
30926000;2455200;2455200;2455200;2455200;50;0
30943000;2455300;2455300;2455300;2455300;461;0
30985000;2455300;2455300;2455300;2455300;439;0
30987000;2455300;2455300;2455300;2455300;200;0
30989000;2455300;2455300;2455300;2455300;500;0
31008000;2455300;2455300;2455300;2455300;1161;0
31015000;2455300;2455400;2455300;2455400;1900;0
31030000;2455400;2455400;2455400;2455400;1000;0
31032000;2455600;2455600;2455600;2455600;3;0
31038000;2455400;2455400;2455400;2455400;500;0
31076000;2455500;2455500;2455500;2455500;1300;0
31081000;2455500;2455500;2455500;2455500;2481;0
31082000;2455600;2455600;2455600;2455600;93;0
31120000;2455400;2455400;2455200;2455200;2500;0
31121000;2455200;2455200;2455200;2455200;2920;0
31155000;2455200;2455200;2455200;2455200;500;0
31156000;2455200;2455200;2455200;2455200;43;0
31160000;2455300;2455300;2455300;2455300;500;0
31164000;2455300;2455300;2455300;2455300;57;0
31165000;2455300;2455300;2455300;2455300;200;0
31166000;2455300;2455300;2455300;2455300;200;0
31176000;2455300;2455300;2455300;2455300;51;0
31186000;2455300;2455300;2455300;2455300;969;0
31190000;2455300;2455300;2455300;2455300;100;0
31192000;2455300;2455300;2455300;2455300;900;0
31206000;2455300;2455400;2455300;2455400;1166;0
31226000;2455300;2455300;2455300;2455300;100;0
31280000;2455200;2455200;2455200;2455200;6200;0
31285000;2455200;2455200;2455200;2455200;7500;0
31321000;2455200;2455200;2455200;2455200;500;0
31336000;2455200;2455200;2455200;2455200;150;0
31342000;2455200;2455200;2455200;2455200;42;0
31369000;2455200;2455300;2455200;2455300;6200;0
31372000;2455200;2455200;2455200;2455200;89;0
31381000;2455100;2455100;2455100;2455100;90;0
31401000;2455200;2455200;2455200;2455200;40;0
31417000;2455200;2455200;2455200;2455200;43;0
31438000;2455200;2455200;2455200;2455200;45;0
31451000;2455300;2455300;2455300;2455300;209;0
31452000;2455300;2455300;2455300;2455300;39;0
31511000;2455300;2455300;2455300;2455300;1000;0
31517000;2455200;2455200;2455200;2455200;200;0
31519000;2455200;2455200;2455200;2455200;200;0
31531000;2455200;2455200;2454900;2454900;2676;0
31544000;2454900;2454900;2454900;2454900;205;0
31546000;2454900;2454900;2454900;2454900;195;0
31548000;2454900;2454900;2454900;2454900;4;0
31585000;2455000;2455000;2455000;2455000;80;0
31590000;2455000;2455000;2455000;2455000;6;0
31591000;2455000;2455000;2454900;2454900;1500;0
31603000;2454800;2454800;2454800;2454800;100;0
31641000;2454800;2454800;2454800;2454800;82;0
31649000;2454900;2454900;2454900;2454900;48;0
31651000;2454800;2454800;2454800;2454800;1000;0
31673000;2454900;2454900;2454900;2454900;100;0
31698000;2454900;2454900;2454900;2454900;101;0
31732000;2454800;2454800;2454800;2454800;75;0
31746000;2454900;2454900;2454900;2454900;100;0
31783000;2454800;2454800;2454800;2454800;45;0
31798000;2454900;2454900;2454900;2454900;300;0
31814000;2454900;2454900;2454900;2454900;10;0
31815000;2454700;2454700;2454700;2454700;1000;0
31823000;2454800;2454800;2454800;2454800;100;0
31824000;2454700;2454700;2454500;2454500;140;0
31830000;2454600;2454600;2454600;2454600;101;0
31831000;2454700;2454700;2454700;2454700;300;0
31849000;2454600;2454600;2454600;2454600;200;0
31867000;2454600;2454600;2454600;2454600;300;0
31869000;2454600;2454600;2454600;2454600;500;0
31917000;2454500;2454500;2454500;2454500;1000;0
31931000;2454700;2454700;2454700;2454700;2406;0
31939000;2454800;2454800;2454800;2454800;2500;0
31941000;2454800;2454800;2454800;2454800;2500;0
31948000;2454800;2454800;2454800;2454800;2500;0
31952000;2454700;2454700;2454600;2454600;5094;0
31953000;2454500;2454500;2454500;2454500;125;0
31991000;2454600;2454600;2454600;2454600;100;0
31992000;2454700;2454700;2454600;2454600;255;0
32007000;2454700;2454700;2454700;2454700;100;0
32040000;2454600;2454600;2454600;2454600;60;0
32044000;2454700;2454700;2454700;2454700;1042;0
32058000;2454800;2454800;2454800;2454800;5000;0
32123000;2454700;2454700;2454700;2454700;1558;0
32142000;2454600;2454700;2454600;2454600;2965;0
32145000;2454600;2454600;2454600;2454600;200;0
32148000;2454600;2454600;2454600;2454600;2000;0
32155000;2454500;2454500;2454500;2454500;1755;0
32156000;2454500;2454500;2454500;2454500;300;0
32157000;2454500;2454500;2454500;2454500;500;0
32160000;2454500;2454500;2454500;2454500;500;0
32166000;2454500;2454500;2454500;2454500;700;0
32170000;2454500;2454500;2454500;2454500;700;0
32171000;2454600;2454600;2454600;2454600;900;0
32187000;2454400;2454400;2454400;2454400;86;0
32196000;2454400;2454400;2454400;2454400;7815;0
