datetime; open; high; low; close; volume; suspicious
37775000;334500;334500;334500;334500;1300;0
37781000;334500;334500;334500;334500;125;0
37795000;334450;334450;334450;334450;76;0
37800000;334400;334400;334400;334400;100;0
37820000;334400;334400;334400;334400;300;0
37838000;334400;334400;334400;334400;18;0
37840000;334400;334400;334400;334400;300;0
37841000;334400;334400;334400;334400;100;0
37868000;334400;334400;334400;334400;300;0
37873000;334400;334400;334400;334400;800;0
37900000;334500;334500;334500;334500;300;0
37901000;334500;334500;334500;334500;100;0
37905000;334500;334500;334500;334500;1018;0
37992000;334600;334600;334600;334600;600;0
37995000;334600;334600;334600;334600;100;0
37996000;334600;334600;334600;334600;100;0
38007000;334600;334600;334600;334600;900;0
38024000;334700;334700;334700;334700;200;0
38032000;334700;334700;334700;334700;200;0
38033000;334700;334700;334700;334700;200;0
38040000;334700;334700;334700;334700;800;0
38043000;334600;334600;334600;334600;200;0
38048000;334699;334699;334699;334699;550;0
38065000;334700;334700;334700;334700;1100;0
38066000;334700;334700;334700;334700;100;0
38102000;334700;334700;334700;334700;1759;0
38120000;334500;334500;334500;334500;300;0
38128000;334400;334400;334400;334400;500;0
38178000;334400;334400;334400;334400;100;0
38186000;334400;334400;334400;334400;400;0
38192000;334400;334400;334400;334400;300;0
38199000;334400;334400;334400;334400;300;0
38205000;334300;334300;334300;334300;1960;0
38211000;334300;334300;334300;334300;484;0
38223000;334400;334400;334400;334400;300;0
38229000;334400;334400;334400;334400;309;0
38233000;334400;334400;334400;334400;500;0
38249000;334500;334500;334500;334500;200;0
38262000;334500;334500;334500;334500;100;0
38267000;334500;334500;334500;334500;100;0
38269000;334600;334600;334600;334600;500;0
38272000;334600;334600;334600;334600;300;0
38276000;334600;334600;334600;334600;100;0
38286000;334600;334600;334600;334600;300;0
38292000;334500;334500;334500;334500;100;0
38346000;334600;334600;334600;334600;91;0
38348000;334600;334700;334600;334600;4100;0
38440000;334600;334600;334600;334600;300;0
38463000;334600;334600;334600;334600;1200;0
38465000;334551;334600;334551;334600;220;0
38466000;334600;334600;334600;334600;980;0
38481000;334600;334600;334600;334600;20;0
38492000;334600;334600;334600;334600;300;0
38520000;334600;334600;334600;334600;400;0
38523000;334600;334600;334600;334600;1100;0
38524000;334600;334600;334600;334600;100;0
38526000;334600;334600;334600;334600;120;0
38531000;334600;334600;334600;334600;700;0
38539000;334600;334600;334600;334600;100;0
38551000;334600;334600;334600;334600;184;0
38561000;334600;334600;334600;334600;100;0
38612000;334500;334500;334500;334500;400;0
38660000;334600;334600;334600;334600;800;0
38697000;334600;334600;334550;334550;700;0
38698000;334550;334550;334550;334550;200;0
38709000;334600;334600;334600;334600;300;0
38720000;334600;334600;334600;334600;500;0
38729000;334500;334500;334500;334500;400;0
38749000;334500;334500;334500;334500;500;0
38751000;334400;334400;334400;334400;600;0
38793000;334500;334500;334500;334500;379;0
38795000;334600;334600;334600;334600;2500;0
38848000;334500;334500;334500;334500;600;0
38862000;334500;334550;334500;334550;200;0
38869000;334500;334500;334500;334500;300;0
38892000;334500;334500;334500;334500;200;0
38901000;334500;334500;334500;334500;921;0
38961000;334500;334500;334500;334500;100;0
38988000;334500;334500;334500;334500;300;0
39021000;334500;334500;334500;334500;400;0
39024000;334500;334500;334500;334500;100;0
39068000;334500;334500;334500;334500;100;0
39113000;334400;334400;334400;334400;100;0
39128000;334449;334449;334449;334449;350;0
39165000;334400;334400;334400;334400;1222;0
39170000;334400;334400;334400;334400;100;0
39181000;334400;334400;334400;334400;300;0
39194000;334434;334434;334434;334434;731;0
39208000;334500;334500;334500;334500;700;0
39222000;334500;334500;334500;334500;300;0
39233000;334500;334500;334500;334500;400;0
39240000;334500;334500;334500;334500;400;0
39312000;334500;334500;334500;334500;600;0
39361000;334500;334500;334500;334500;900;0
39377000;334500;334500;334500;334500;300;0
39430000;334500;334500;334500;334500;700;0
39461000;334500;334500;334500;334500;300;0
39477000;334500;334500;334500;334500;200;0
39479000;334500;334500;334500;334500;300;0
39499000;334600;334600;334600;334600;500;0
39591000;334650;334650;334650;334650;700;0
39636000;334600;334600;334600;334600;1400;0
39657000;334600;334600;334600;334600;700;0
39678000;334600;334600;334600;334600;150;0
39720000;334500;334500;334400;334400;1200;0
39748000;334400;334400;334400;334400;500;0
39846000;334550;334550;334550;334550;300;0
39861000;334500;334500;334500;334500;100;0
39954000;334600;334600;334600;334600;332;0
39979000;334670;334670;334670;334670;30;0
40010000;334638;334638;334638;334638;150;0
40019000;334600;334600;334600;334600;25;0
40020000;334600;334600;334600;334600;600;0
40047000;334700;334700;334700;334700;700;0
40121000;334600;334600;334600;334600;1076;0
40302000;334800;334800;334800;334800;200;0
40306000;334800;334800;334800;334800;2526;0
40314000;334899;334899;334800;334800;23;0
40340000;334800;334900;334800;334900;2;0
40359000;334900;334900;334900;334900;870;0
40360000;334900;334900;334900;334900;100;0
40381000;334900;334900;334900;334900;1747;0
40424000;334900;334900;334900;334900;200;0
40461000;334900;334900;334900;334900;1052;0
40500000;334800;334800;334800;334800;1126;0
40652000;334800;334800;334800;334800;1656;0
40742000;334800;334800;334800;334800;37;0
40859000;334800;334800;334700;334700;1212;0
40906000;334800;334800;334800;334800;300;0
40923000;334800;334800;334800;334800;200;0
40928000;334800;334800;334800;334800;300;0
40968000;334800;334801;334800;334801;676;0
40975000;334701;334701;334701;334701;69;0
40985000;334800;334800;334800;334800;100;0
40988000;334800;334800;334800;334800;100;0
40999000;334800;334800;334800;334800;400;0
41038000;334800;334800;334800;334800;300;0
41190000;334900;334900;334900;334900;300;0
41203000;335000;335050;335000;335050;425;0
41205000;335000;335000;335000;335000;26;0
41209000;335000;335000;335000;335000;1500;0
41210000;335000;335000;335000;335000;1000;0
41255000;335100;335100;335100;335100;300;0
41258000;335100;335100;335100;335100;100;0
41283000;335100;335100;335100;335100;600;0
41286000;335100;335100;335100;335100;700;0
41293000;335099;335099;335099;335099;600;0
41299000;335100;335100;335100;335100;1800;0
41300000;335100;335100;335100;335100;26;0
41304000;335100;335100;335100;335100;300;0
41305000;335100;335100;335100;335100;300;0
41326000;335100;335100;335100;335100;400;0
41338000;335050;335050;335050;335050;3;0
41342000;335000;335000;335000;335000;3252;0
41347000;334900;334900;334900;334900;300;0
41358000;335000;335000;335000;335000;1100;0
41369000;335000;335000;335000;335000;700;0
41386000;335000;335000;335000;335000;300;0
41390000;335000;335000;335000;335000;104;0
41395000;335000;335000;335000;335000;300;0
41402000;335000;335000;334950;334950;14775;0
41431000;334950;335000;334950;335000;9903;0
41474000;334900;334900;334900;334900;500;0
41484000;334900;334900;334900;334900;177;0
41494000;334800;334800;334800;334800;5;0
41502000;334800;334800;334800;334800;4;0
41528000;334800;334800;334800;334800;16;0
41657000;334700;334700;334600;334600;1700;0
41670000;334600;334600;334600;334600;300;0
41678000;334501;334501;334501;334501;242;0
41685000;334500;334500;334500;334500;5800;0
41700000;334600;334600;334600;334600;555;0
41702000;334600;334600;334600;334600;200;0
41707000;334500;334500;334500;334500;500;0
41763000;334400;334400;334400;334400;354;0
41797000;334300;334300;334300;334300;300;0
41804000;334300;334300;334300;334300;700;0
41807000;334400;334400;334400;334400;2907;0
41841000;334400;334400;334400;334400;326;0
41911000;334300;334300;334300;334300;126;0
41991000;334334;334334;334334;334334;40;0
42000000;334400;334400;334400;334400;900;0
42029000;334400;334400;334400;334400;100;0
42059000;334400;334400;334400;334400;100;0
42081000;334400;334400;334400;334400;300;0
42104000;334500;334500;334500;334500;100;0
42108000;334500;334500;334500;334500;500;0
42110000;334600;334600;334600;334600;4;0
42129000;334525;334525;334525;334525;500;0
42310000;334500;334500;334500;334500;300;0
42329000;334500;334500;334500;334500;300;0
42509000;334400;334449;334400;334449;800;0
42611000;334300;334350;334300;334350;1400;0
42616000;334400;334400;334400;334400;25;0
42625000;334400;334400;334400;334400;1000;0
42676000;334300;334300;334300;334300;500;0
42683000;334300;334300;334300;334300;400;0
42687000;334250;334250;334250;334250;150;0
42728000;334300;334300;334300;334300;300;0
42807000;334339;334339;334339;334339;15;0
42923000;334300;334300;334300;334300;100;0
43009000;334378;334378;334378;334378;2050;0
43140000;334400;334400;334400;334400;300;0
43159000;334400;334400;334400;334400;501;0
43226000;334300;334300;334300;334300;62;0
43283000;334336;334336;334336;334336;131;0
43310000;334400;334400;334400;334400;500;0
43349000;334500;334500;334500;334500;524;0
43361000;334500;334500;334500;334500;300;0
43382000;334400;334400;334400;334400;300;0
43584000;334500;334500;334500;334500;300;0
43636000;334500;334500;334500;334500;600;0
43724000;334600;334600;334600;334600;300;0
44028000;334700;334700;334700;334700;800;0
44278000;334600;334600;334600;334600;100;0
44312000;334600;334600;334600;334600;300;0
44339000;334699;334699;334699;334699;4;0
44378000;334699;334699;334699;334699;100;0
44379000;334665;334665;334665;334665;200;0
44416000;334700;334700;334700;334700;820;0
44471000;334700;334700;334700;334700;100;0
44595000;334700;334700;334700;334700;1200;0
44647000;334700;334700;334700;334700;900;0
44953000;334600;334600;334600;334600;400;0
44980000;334700;334700;334700;334700;700;0
44982000;334650;334650;334650;334650;150;0
45110000;334600;334600;334600;334600;600;0
45187000;334600;334600;334600;334600;200;0
45428000;334600;334600;334600;334600;100;0
45533000;334600;334600;334600;334600;6172;0
45618000;334599;334599;334599;334599;200;0
45770000;334520;334520;334520;334520;550;0
45801000;334500;334500;334500;334500;165;0
45816000;334550;334550;334500;334525;4010;0
45818000;334500;334500;334500;334500;324;0
45897000;334500;334500;334500;334500;100;0
45947000;334500;334500;334500;334500;350;0
46011000;334600;334600;334600;334600;100;0
46053000;334556;334556;334556;334556;300;0
46066000;334600;334600;334600;334600;600;0
46096000;334693;334693;334693;334693;2;0
46099000;334600;334600;334600;334600;63;0
46185000;334600;334600;334600;334600;200;0
46270000;334700;334800;334700;334800;800;0
46321000;334700;334700;334700;334700;400;0
46500000;334656;334656;334656;334656;300;0
46569000;334670;334670;334670;334670;50;0
46810000;334600;334600;334600;334600;200;0
46825000;334670;334670;334670;334670;23;0
46856000;334700;334700;334700;334700;700;0
47074000;334777;334777;334777;334777;108;0
47117000;334727;334727;334727;334727;8;0
47440000;334750;334750;334750;334750;390;0
